"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"11","Upregulated","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","22/2607","44/18870",1.09202079237495e-08,6.05277342828188e-06,5.140335193964e-06,"AQP11/ATF6B/BCL2L1/BFAR/CLU/CREB3L1/DDRGK1/DNAJB9/HERPUD1/HSPA5/HYOU1/LPCAT3/NCK1/NR1H2/PTPN1/SGTA/SYVN1/TMBIM6/TXNDC12/UFL1/USP25/WFS1",22
"12","Upregulated","BP","GO:0031589","cell-substrate adhesion","88/2607","356/18870",2.14244014165155e-08,1.08853812863746e-05,9.24444127788068e-06,"ACTN1/ACTN4/ADAM15/ADAM9/ADAMTS9/APOD/AXL/BCAM/C1QBP/CALR/CD44/CD63/CDH11/CDH13/CIB1/COL16A1/COL5A3/CORO1A/CX3CL1/DAG1/DAPK3/DLC1/DUSP3/ECM2/EPDR1/FAM107A/FERMT2/FLNA/FZD4/FZD7/GBP1/GPM6B/HSD17B12/ILK/ITGA2/ITGA3/ITGA5/ITGA6/ITGA7/ITGB4/ITGBL1/JAG1/JAK2/KIF14/LAMC1/LIMCH1/LIMS1/MACF1/MERTK/MICALL2/MMP14/MYADM/NEDD9/NID2/NPNT/P4HB/PARVA/PARVB/PIK3CB/PLAU/PLEKHA2/POSTN/PPARD/PRKCE/PRKX/PTK2B/PTPRA/PXN/RAC1/RAC3/RELL2/RHOA/ROCK2/S100A10/SERPINE1/SLK/SMAD3/SPOCK2/SPRY4/THSD1/TIAM1/TLN1/TRIP6/TTYH1/TYRO3/UTRN/VAMP3/ZYX",88
"13","Upregulated","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","31/2607","82/18870",5.23403436486089e-08,2.2256044862142e-05,1.89010099318693e-05,"AQP11/ATF6B/BAG6/BCAP31/BCL2L1/BFAR/CLU/CREB3L1/DDRGK1/DNAJB9/EIF2AK3/HERPUD1/HSPA5/HYOU1/LPCAT3/MANF/MBTPS2/NCK1/NFE2L2/NR1H2/PTPN1/SERINC3/SGTA/SYVN1/TMBIM6/TMEM259/TMEM33/TXNDC12/UFL1/USP25/WFS1",31
"14","Upregulated","BP","GO:0006631","fatty acid metabolic process","95/2607","401/18870",5.51895299974049e-08,2.2256044862142e-05,1.89010099318693e-05,"ABCD3/ABHD12/ABHD2/ACAA1/ACACB/ACAD9/ACADVL/ACAT2/ACBD5/ACOT1/ACOT2/ACOX2/ACSBG1/ACSL1/ACSL3/ACSL4/ACSS2/ADIPOR1/ADIPOR2/AIG1/ANXA1/ASAH1/AUH/BDH2/CBR1/CRAT/CROT/CRYL1/CYP2U1/DEGS1/ECHDC1/ECHDC2/ECI2/EIF6/ELOVL2/ELOVL5/FABP5/FADS1/FADS3/FASN/GPAT2/GPX1/GPX4/HSD17B10/HSD17B12/HSD17B8/ILVBL/INSIG1/INSIG2/IRS1/IRS2/LIPA/LPL/LYPLA1/MCEE/MFSD2A/MGLL/MID1IP1/MSMO1/NR1H2/PANK2/PDK2/PDK3/PECR/PHYH/PLA2G15/PLA2G4A/PLA2G4C/PLA2G5/PLP1/PNPLA8/PPARA/PPARD/PPARGC1A/PRKAA1/PRKAB2/PTGDS/PTGES3/PTGR2/PTGS1/RGN/SCAP/SCD/SCP2/SESN2/SIRT2/SLC25A17/SLC27A1/SLC27A4/SLC27A5/TECR/TNFRSF1A/TREX1/TRIB3/WDTC1",95
"15","Upregulated","BP","GO:1903076","regulation of protein localization to plasma membrane","37/2607","108/18870",5.86125541984267e-08,2.2256044862142e-05,1.89010099318693e-05,"ACSL3/AR/ARF6/ATP2B4/BCL2L1/CIB1/CLTC/EGFR/GBP1/ITGA3/LGALS3/LRP1/LYPD1/LYPLA1/MMP14/NUMB/PGRMC1/PPP2R5A/PRKCE/PRKCI/PRNP/RAB11FIP2/RANGRF/RER1/RHOG/RSC1A1/SPTBN1/SQSTM1/STAC/STX4/STX7/TMBIM1/TMED2/TMEM59/VTI1B/WNK1/ZDHHC2",37
"16","Upregulated","BP","GO:0010232","vascular transport","32/2607","87/18870",6.83909564046017e-08,2.2256044862142e-05,1.89010099318693e-05,"ABCA2/ABCC3/ABCC4/APOE/ATP1A2/ATP2B4/FABP5/LRP1/MFSD2A/SLC12A2/SLC13A3/SLC15A2/SLC16A1/SLC1A2/SLC1A3/SLC1A5/SLC22A5/SLC27A1/SLC27A4/SLC29A2/SLC2A1/SLC2A10/SLC38A2/SLC44A1/SLC4A4/SLC5A3/SLC6A6/SLC6A9/SLC7A1/SLC7A5/SLCO1C1/TFRC",32
"17","Upregulated","BP","GO:0150104","transport across blood-brain barrier","32/2607","87/18870",6.83909564046017e-08,2.2256044862142e-05,1.89010099318693e-05,"ABCA2/ABCC3/ABCC4/APOE/ATP1A2/ATP2B4/FABP5/LRP1/MFSD2A/SLC12A2/SLC13A3/SLC15A2/SLC16A1/SLC1A2/SLC1A3/SLC1A5/SLC22A5/SLC27A1/SLC27A4/SLC29A2/SLC2A1/SLC2A10/SLC38A2/SLC44A1/SLC4A4/SLC5A3/SLC6A6/SLC6A9/SLC7A1/SLC7A5/SLCO1C1/TFRC",32
"18","Upregulated","BP","GO:0006006","glucose metabolic process","55/2607","193/18870",6.88211184842558e-08,2.2256044862142e-05,1.89010099318693e-05,"ACACB/ADIPOR1/ALDOC/APOD/ARPP19/ATF3/CRY1/DLAT/ENO1/FABP5/FOXO1/G6PC3/GALM/GAPDH/GPI/HK2/IGFBP3/IRS1/IRS2/LCMT1/LIPA/NLN/NNMT/OAS1/OMA1/PDK2/PDK3/PFKL/PFKM/PFKP/PGAM1/PGAM2/PGK1/PGM1/PGM2/PGM2L1/PHKG2/PKM/PPARA/PPARD/PPARGC1A/PPP1R3E/PRKAA1/PRKACA/RGN/SERP1/SESN2/SLC25A11/SLC39A14/SORD/STK11/TPI1/TSTD1/WDTC1/ZMPSTE24",55
"19","Upregulated","BP","GO:0070482","response to oxygen levels","84/2607","343/18870",6.93562165623584e-08,2.2256044862142e-05,1.89010099318693e-05,"ADAM15/ADM/ADORA1/AGTRAP/AIFM1/AK4/ARNT2/ATG7/ATP6AP1/ATP6V1A/ATP7A/BNIP3/BNIP3L/CAPN2/CASP3/CAT/CBS/CDKN1B/CHCHD2/CPEB2/CPEB4/CRYAB/CXCR4/DDAH1/DDR2/EGLN1/EGLN3/ENO1/EPAS1/FAM162A/FMN2/FOSL2/FOXO1/FUNDC1/FZD4/HIF1A/HK2/HSP90B1/HYOU1/ITGA2/ITPR1/ITPR2/LMNA/LOXL2/LPAR1/MMP14/MT3/NDP/NDRG1/NFE2L2/OXTR/P4HB/PDK3/PGK1/PIK3CB/PLAT/PLAU/PLOD1/PLOD2/POSTN/PPARA/PPARD/PRKAA1/PRKCE/PTK2B/RGCC/ROCK2/RWDD3/SCAP/SCFD1/SIRT2/SLC2A1/SLC2A8/SLC7A5/SMAD3/SOD2/STC2/SUV39H1/TBL2/TFRC/TGFB2/TGFB3/TMBIM6/TXNRD2",84
"20","Upregulated","BP","GO:0006090","pyruvate metabolic process","39/2607","118/18870",7.86293169052856e-08,2.39701472585763e-05,2.03567163082684e-05,"ALDOA/ALDOC/APP/DLAT/DLD/EIF6/ENO1/FLCN/GALK1/GAPDH/GPI/HIF1A/HK2/JMJD8/LDHA/LDHB/LIPA/P2RX7/PDHX/PDK2/PDK3/PFKL/PFKM/PFKP/PGAM1/PGAM2/PGK1/PGM1/PKM/PPARA/PPP2CA/PRKAA1/PRKACA/SLC16A1/SLC4A4/STAT3/TPI1/TREX1/VDAC1",39
"21","Upregulated","BP","GO:0016050","vesicle organization","88/2607","366/18870",8.34896770491828e-08,2.42398362366127e-05,2.05857504463624e-05,"ABCA1/ANXA1/ANXA2/AP1M1/AP1S2/APOE/AQP11/ARFGEF2/ARL8B/ATP6AP1/ATP6AP2/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1H/BAIAP3/BLOC1S4/CHMP2A/CHMP2B/CHMP7/CLCN3/CORO1A/CUL3/DNM1/EPS15/HPS1/INSIG1/LYST/OSBP/P2RX7/PEF1/PLA2G5/PPP6C/PRKCI/PTPRN/RAB12/RAB13/RAB14/RAB20/RAB22A/RAB34/RAB39A/RAB7A/RAB8A/RFX2/RNF26/S100A10/SAMD9/SAR1B/SCAP/SDC1/SDCBP/SEC13/SEC23B/SEC24A/SEC24B/SEC24D/SHROOM2/SNAP29/SNX3/SORT1/SQSTM1/SRPX/STX12/STX16/STX4/STX5/STX7/SYP/SYT11/TFG/TMED10/TMED2/TMED9/UBAP1/UNC13A/USO1/VAMP3/VAMP7/VAPA/VAPB/VAV3/VPS16/VPS36/VPS37C/VTI1B/ZNF385A",88
"22","Upregulated","BP","GO:1904375","regulation of protein localization to cell periphery","43/2607","137/18870",9.36680241461842e-08,2.59588156008766e-05,2.20455986016785e-05,"ABCA2/ACSL3/AR/ARF6/ATP2B4/BCL2L1/CIB1/CLTC/DAG1/EGFR/EPB41L2/GBP1/GPC4/ITGA3/LGALS3/LRP1/LYPD1/LYPLA1/LZTFL1/MMP14/NUMB/PGRMC1/PPP2R5A/PRKCE/PRKCI/PRNP/RAB11FIP2/RANGRF/RAP1A/RER1/RHOG/RSC1A1/SPTBN1/SQSTM1/STAC/STX4/STX7/TMBIM1/TMED2/TMEM59/VTI1B/WNK1/ZDHHC2",43
"23","Upregulated","BP","GO:0071496","cellular response to external stimulus","84/2607","346/18870",1.04330028736641e-07,2.76565297916217e-05,2.3487387247393e-05,"AIFM1/ASNS/ATF3/ATG7/ATP1A2/AXL/BCL10/BNIP3/CBS/COMT/CPEB4/CSNK1A1/DAG1/DAP/EIF2AK3/EIF2S1/FADS1/FAM107A/FGF2/FLCN/FNIP1/FOSL1/FOXO1/GABARAPL1/GABARAPL2/GADD45A/GCLC/GLRX2/GLUL/GSDMD/HSPA5/IFI16/IL33/IRF1/ITFG2/ITGA2/JMY/KANK2/KLF10/LAMP2/LPL/MAP1LC3B/MAP3K14/MAPK1/MAPK3/MAX/MFSD2A/MTPN/NFE2L2/P2RX7/PDK2/PIM1/PLD1/PLIN2/PLIN3/POSTN/PPARA/PPARD/PRKAA1/PRKAB2/RHEB/RRAGB/RRAGD/SEC13/SEH1L/SESN1/SESN2/SH3GLB1/SLC1A2/SLC2A1/SLC38A2/SLC7A5/SNW1/SREBF2/STK24/SUV39H1/TBL2/TNC/TNFRSF1A/TNFSF14/UPP1/WDR45/WDR45B/WIPI1",84
"24","Upregulated","BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","55/2607","196/18870",1.2130605316039e-07,3.00218393772374e-05,2.54961331969356e-05,"AKAP13/BCL10/BST2/CARD16/CC2D1A/CCDC22/CX3CL1/FBXW11/FLNA/GAPDH/GJA1/GOLT1B/GPRC5B/IRF3/JMJD8/LPAR1/LURAP1/MAP3K14/MAVS/MTDH/MUL1/NDFIP1/NDFIP2/NEK6/PELI2/PIM2/PPP5C/PRKCE/RHOA/RHOC/RIPK1/RIPK2/RNF31/S100A13/S100B/SHISA5/SLC20A1/SLC44A2/TAB2/TAB3/TFG/TFRC/TMEM9B/TNFRSF19/TNFRSF1A/TNFSF10/TNIP2/TRADD/TRAF6/TRIM38/TRIM8/TSPAN6/VAPA/WLS/XIAP",55
"25","Upregulated","BP","GO:0009101","glycoprotein biosynthetic process","75/2607","299/18870",1.23100866726412e-07,3.00218393772374e-05,2.54961331969356e-05,"ABCA2/ALG13/ALG2/ALG3/ALG5/ALG8/AQP11/ATP7A/B3GALNT1/B3GALT6/B3GAT1/B3GNT7/B4GALT1/B4GALT5/B4GALT7/CHPF/CHPF2/CHST3/CHST7/CHST9/CHSY1/COG7/CSGALNACT1/DAD1/DDOST/DOLK/DPM1/DPM2/DPY19L1/EXTL3/FKTN/FUT8/GALNT7/GMPPB/GOLGA2/GXYLT1/HBEGF/HS2ST1/HS3ST1/HS3ST3B1/HS6ST1/IL33/ITM2A/ITM2B/MAGT1/MGAT1/MGAT2/MGAT4B/MGAT5/MLEC/MPDU1/NECAB1/NECAB3/NPC1/NUS1/PGM3/PLOD3/POFUT2/POMGNT1/RAMP1/RFT1/RPN1/RPN2/SERP1/SLC2A10/SLC35D2/ST3GAL6/ST6GALNAC4/ST8SIA5/STT3A/STT3B/TMEM59/TMTC1/TREX1/UST",75
"26","Upregulated","BP","GO:0001666","response to hypoxia","74/2607","298/18870",2.28967902985031e-07,5.36929732499897e-05,4.55989115296909e-05,"ADAM15/ADM/ADORA1/AGTRAP/AK4/ARNT2/ATP7A/BNIP3/BNIP3L/CAPN2/CASP3/CAT/CBS/CDKN1B/CHCHD2/CPEB2/CRYAB/CXCR4/DDAH1/DDR2/EGLN1/EGLN3/ENO1/EPAS1/FAM162A/FMN2/FOSL2/FUNDC1/FZD4/HIF1A/HK2/HSP90B1/HYOU1/ITGA2/ITPR1/ITPR2/LMNA/LOXL2/MMP14/MT3/NDP/NDRG1/NFE2L2/P4HB/PDK3/PGK1/PIK3CB/PLAT/PLAU/PLOD1/PLOD2/POSTN/PPARA/PPARD/PRKAA1/PRKCE/PTK2B/RGCC/ROCK2/RWDD3/SCAP/SCFD1/SIRT2/SLC2A1/SLC2A8/SMAD3/SOD2/STC2/SUV39H1/TBL2/TFRC/TGFB2/TGFB3/TMBIM6",74
"27","Upregulated","BP","GO:0016236","macroautophagy","80/2607","331/18870",2.53934667843555e-07,5.54617043040536e-05,4.71010114502628e-05,"ARL8B/ATG16L1/ATG3/ATG7/ATG9A/ATP6V0E1/ATP6V0E2/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1H/BNIP3/BNIP3L/CALCOCO2/CALM1/CALR/CASP3/CHMP2A/CHMP2B/CHMP7/CRY1/CTSD/DDRGK1/EMC6/FEZ1/FYCO1/GABARAPL1/GABARAPL2/GAPDH/HDAC6/HIF1A/KLHL3/LAMP2/LIX1/LZTS1/MAP1LC3B/MAPK3/MTM1/NPC1/OPTN/PHF23/PIM2/PRKACA/QSOX1/RAB3GAP2/RAB5A/RAB7A/RHEB/RIPK2/RNF31/SCFD1/SCOC/SESN1/SESN2/SH3GLB1/SLC25A4/SLC25A5/SNAP29/SNX18/SNX5/SNX7/SPTLC2/SQSTM1/STK3/STX12/TBC1D25/TEX264/TRAF6/UBA5/UFL1/VDAC1/VPS13D/VPS16/VPS36/VPS37C/VTI1B/WDR45/WDR45B/WIPI1",80
"28","Upregulated","BP","GO:0036293","response to decreased oxygen levels","77/2607","315/18870",2.60705729185667e-07,5.54617043040536e-05,4.71010114502628e-05,"ADAM15/ADM/ADORA1/AGTRAP/AIFM1/AK4/ARNT2/ATP7A/BNIP3/BNIP3L/CAPN2/CASP3/CAT/CBS/CDKN1B/CHCHD2/CPEB2/CPEB4/CRYAB/CXCR4/DDAH1/DDR2/EGLN1/EGLN3/ENO1/EPAS1/FAM162A/FMN2/FOSL2/FUNDC1/FZD4/HIF1A/HK2/HSP90B1/HYOU1/ITGA2/ITPR1/ITPR2/LMNA/LOXL2/MMP14/MT3/NDP/NDRG1/NFE2L2/OXTR/P4HB/PDK3/PGK1/PIK3CB/PLAT/PLAU/PLOD1/PLOD2/POSTN/PPARA/PPARD/PRKAA1/PRKCE/PTK2B/RGCC/ROCK2/RWDD3/SCAP/SCFD1/SIRT2/SLC2A1/SLC2A8/SMAD3/SOD2/STC2/SUV39H1/TBL2/TFRC/TGFB2/TGFB3/TMBIM6",77
"29","Upregulated","BP","GO:0044282","small molecule catabolic process","88/2607","375/18870",2.63800135282525e-07,5.54617043040536e-05,4.71010114502628e-05,"ABCD3/ABHD2/ACAA1/ACACB/ACAD8/ACADVL/ACAT2/ACOX2/AIG1/ALDH1L1/ALDH2/ALDH4A1/ALDH6A1/AMDHD2/APOBEC3D/APOE/ARG2/ATP2B4/AUH/BCKDHB/BDH2/CBS/CRAT/CROT/CRYL1/CYP46A1/DDAH1/DLD/DPYD/ECHDC1/ECHDC2/ECI2/ENO1/ESD/FUT8/GALE/GALK1/GALM/GCSH/GK/GLB1/GLUD1/GLUL/HEXA/HEXB/HK2/HMGCL/HNMT/HSD17B10/IDS/ILVBL/IRS1/IRS2/MCCC2/MCEE/MFSD2A/MGAT1/MPST/MTHFS/OAT/PFKL/PFKM/PFKP/PGAM1/PGAM2/PGK1/PHYH/PIPOX/PKM/PLA2G15/PPARA/PPARD/PRODH/QDPR/SCLY/SCP2/SDSL/SESN2/SHMT2/SLC16A1/SLC25A17/SLC27A4/SNX17/SORD/SULT1A3/SULT1A4/TPI1/UPP1",88
"30","Upregulated","BP","GO:0070972","protein localization to endoplasmic reticulum","29/2607","79/18870",2.92090029599414e-07,5.93624303489209e-05,5.0413714231562e-05,"ANK2/BAG6/BCAP29/BCAP31/DDRGK1/GABARAPL2/GET4/HERPUD1/HSPA5/INSIG1/INSIG2/KDELR1/KDELR2/RAB10/RAB3GAP2/RER1/SEC61A1/SEC61B/SEC61G/SGTA/SPCS1/SPCS2/SPCS3/SRP9/SRPRB/SSR3/TRAM1/UBL4A/VAPA",29
