"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007409","BP","GO:0007409","axonogenesis",132,0.510685647906674,1.56769244534274,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1098,"tags=34%, list=17%, signal=29%","KIF5A/ROBO3/HOXA2/POU4F1/DCC/EGR2/PAK3/AUTS2/ETV1/CNTN4/SLITRK1/PTPRS/FN1/ARHGEF25/TUBB3/DLX5/ANK3/OPHN1/CNTN1/PLXNB1/TBCE/NFIB/STMN1/ATL1/WNT5A/ZDHHC17/NRXN1/RAPH1/YTHDF1/TIAM2/CDK5/MAP2/HSP90AA1/ENAH/ZFYVE27/PTEN/BRAF/LRP4/POU3F2/PRDM8/TUBB2B/MAP6/STK25/EPHA4/MAP1B"
"GO:0007389","BP","GO:0007389","pattern specification process",118,0.512652827972271,1.56476911293155,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1009,"tags=32%, list=15%, signal=28%","HOXA9/HOXA2/MEIS2/DLX1/HOXA10/EGR2/DLL1/HES6/DLX2/BASP1/MFNG/NEUROD1/TBX5/ASCL1/EYA1/HOXA3/DNAAF2/BTG2/WNT5A/RBPJ/MEIS1/BPTF/DLL3/GAS8/DPCD/FZD5/MEIS3/MNS1/DCHS1/DISP1/BMP1/SETDB2/IFT172/LRP4/C2CD3/ERBB4/CC2D2A/SMARCD3"
"GO:0150034","CC","GO:0150034","distal axon",91,0.510131958181405,1.53415087025863,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1468,"tags=38%, list=22%, signal=30%","DCC/ELAVL4/GAD1/AUTS2/BASP1/PRRT2/PTPRS/MICAL1/CPLX2/STMN2/TUBB3/ZNF804A/OPHN1/CRMP1/CSNK1E/DBN1/MYO9A/TIAM2/CDK5/IGHMBP2/OPRK1/MAP2/HSP90AA1/ZFYVE27/SLC2A13/KATNB1/CABP4/EPHA4/MAP1B/GIT1/BOC/KIF21B/APBB1/SNAP25/FSCN1"
"GO:0097060","CC","GO:0097060","synaptic membrane",93,0.508759966583127,1.53225472371903,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1530,"tags=40%, list=23%, signal=31%","NETO1/DCC/SHISA9/SNCAIP/PRRT2/SLITRK1/PTPRS/CHRNA7/ANK3/DNM3/PPFIA2/KCNMA1/CNTN1/SYT1/SLC6A1/ACTN2/ZDHHC17/NRXN1/GRIA2/ITSN1/DBN1/ADAM23/OPRK1/LRP4/CHRM3/PI4K2A/LIN7B/ERBB4/NCSTN/EPHA4/LRRTM3/SNAP25/CNKSR2/GSG1L/MTMR2/NIPSNAP1/APBA1"
"GO:0061564","BP","GO:0061564","axon development",151,0.487659475541748,1.50642485685516,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1098,"tags=32%, list=17%, signal=27%","KIF5A/ROBO3/HOXA2/POU4F1/DCC/EGR2/PAK3/AUTS2/ETV1/CNTN4/NREP/NEUROD1/SLITRK1/PTPRS/FN1/ARHGEF25/TUBB3/DLX5/ANK3/OPHN1/CNTN1/PLXNB1/TBCE/NFIB/STMN1/ATL1/WNT5A/ZDHHC17/NRXN1/RAPH1/YTHDF1/TIAM2/CDK5/MAP2/HSP90AA1/ENAH/KLF4/ZFYVE27/PTEN/BRAF/LRP4/POU3F2/PRDM8/TUBB2B/MAP6/STK25/EPHA4/MAP1B"
"GO:0010975","BP","GO:0010975","regulation of neuron projection development",157,0.486438598372477,1.5056146238861,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1098,"tags=31%, list=17%, signal=27%","MDM2/ROBO3/BCL11A/DCC/ELAVL4/CBFA2T2/SHOC2/PAK3/NEDD4L/AVIL/SPOCK1/GPC2/SLITRK1/PTPRS/FN1/STMN2/ZNF804A/DNM3/PPFIA2/CNTN1/PLXNB1/CRMP1/AKT1/PTK6/PRKD1/WNT5A/PTPRG/CCDC88A/YTHDF1/DBN1/TIAM2/CDK5/ATF1/HDAC2/MAP2/KLF4/ZFYVE27/PTEN/FUT9/BRAF/LRP4/MBOAT1/POU3F2/TUBB2B/KATNB1/MAP6/STK25/EPHA4/MAP1B"
"GO:0050767","BP","GO:0050767","regulation of neurogenesis",130,0.482575642944187,1.48001451538412,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1614,"tags=39%, list=24%, signal=30%","POU4F1/DLX1/DCC/EGR2/DLL1/HES6/DLX2/PROX1/SLITRK1/PTPRS/SOX11/FN1/CHD7/ASCL1/KDM4A/HAPLN1/TMEM98/PLXNB1/BTG2/ID2/WNT5A/DLL3/HMGB2/DBN1/TIAM2/CDK5/HDAC2/MAP2/CLCN2/ZFYVE27/PTEN/BRAF/LRP4/SMARCD3/MAP6/STK25/EPHA4/MAP1B/APPL2/TRIM32/MAN2A1/SS18L1/XRCC5/WDR62/BMP7/DICER1/PPP3CA/FOXG1/SKIL/MBD1/NCAN"
"GO:0043269","BP","GO:0043269","regulation of monoatomic ion transport",124,0.480760771203923,1.47096091697598,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1589,"tags=37%, list=24%, signal=29%","BEST3/NETO1/KCNH7/CACNA2D1/NEDD4L/KCNH8/EPB41/KCNIP2/CACNB2/KCNE4/CHD7/OXSR1/ANK3/KCNMA1/DMPK/CNTN1/AKT1/PRKD1/TSPAN13/NKAIN1/EPPIN/GSTM2/ACTN2/COMMD1/HOMER3/PPP3R1/OPRK1/FGF14/CLCN2/GOPC/CCL5/CAB39/CABP4/CACNA1A/CD84/CACNB4/AKAP6/GNAI2/VMP1/PDE4B/LIME1/SPG11/CACNB1/PPP3CA/PXK/RNF207"
"GO:0010959","BP","GO:0010959","regulation of metal ion transport",100,0.486334153949495,1.47073897299698,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1589,"tags=38%, list=24%, signal=29%","NETO1/CACNA2D1/NEDD4L/EPB41/KCNIP2/CACNB2/KCNE4/CHD7/OXSR1/ANK3/DMPK/CNTN1/AKT1/PRKD1/TSPAN13/NKAIN1/EPPIN/GSTM2/ACTN2/COMMD1/HOMER3/PPP3R1/OPRK1/FGF14/CCL5/CAB39/CABP4/CD84/CACNB4/AKAP6/GNAI2/VMP1/PDE4B/LIME1/SPG11/CACNB1/PPP3CA/RNF207"
"GO:0048667","BP","GO:0048667","cell morphogenesis involved in neuron differentiation",178,0.468849892280047,1.45926487328917,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1709,"tags=39%, list=26%, signal=30%","KIF5A/ROBO3/HOXA2/POU4F1/DCC/EGR2/ELAVL4/PAK3/AUTS2/ETV1/CNTN4/NEDD4L/SLITRK1/PTPRS/FN1/ARHGEF25/CHRNA7/TUBB3/DLX5/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/TBCE/NFIB/STMN1/ATL1/WNT5A/RERE/ZDHHC17/NRXN1/RAPH1/YTHDF1/DBN1/TIAM2/CDK5/MAP2/HSP90AA1/ENAH/ZFYVE27/PTEN/BRAF/LRP4/POU3F2/PRDM8/TUBB2B/CABP4/MAP6/STK25/DIP2A/EPHA4/MAP1B/PREX2/MAPK8IP2/BOC/APBB1/SNAP25/SS18L1/SPG11/NCAM1/BMP7/PPP3CA/FOXG1/SKIL/APLP1/SPAST/TCTN1/ARMCX5-GPRASP2"
"GO:0042063","BP","GO:0042063","gliogenesis",114,0.473222286196102,1.44174805359129,9.99900009999e-05,0.0180314356910102,0.0170838251465351,902,"tags=29%, list=14%, signal=25%","DLX1/EGR2/DLL1/SOX4/DLX2/SOX11/CDK6/ASCL1/KDM4A/HAPLN1/TMEM98/CNTN1/AKT1/LEPR/ZMIZ1/NFIB/ID2/CRB1/NFIA/VPS54/METTL14/CUL4B/CDK5/PPP3R1/MYD88/FGF5/HDAC2/CLCN2/PTEN/RRAS2/NAB1/POU3F2/PRDM8"
"GO:0048812","BP","GO:0048812","neuron projection morphogenesis",205,0.447424728153158,1.40055320709014,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1709,"tags=38%, list=26%, signal=29%","KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DCC/EGR2/ELAVL4/PAK3/AUTS2/ETV1/CNTN4/NEDD4L/SLITRK1/PTPRS/FN1/ARHGEF25/CHRNA7/TUBB3/DLX5/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/TBCE/SYT1/NFIB/STMN1/ATL1/MAP4K4/WNT5A/RERE/VPS54/ZDHHC17/NRXN1/RAPH1/YTHDF1/DBN1/NYAP2/MYO9A/TIAM2/CDK5/MAP2/HSP90AA1/ENAH/ZFYVE27/PTEN/BRAF/LRP4/POU3F2/PRDM8/TUBB2B/MAP6/STK25/DIP2A/EPHA4/MAP1B/PRKCZ/PREX2/MAPK8IP2/BOC/APBB1/SNAP25/SS18L1/SPG11/NCAM1/BMP7/DICER1/PPP3CA/FOXG1/SKIL/APLP1/TUBA1A/SPAST/TCTN1/ARMCX5-GPRASP2"
"GO:0120035","BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",232,0.443133911170265,1.39412503217439,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1652,"tags=35%, list=25%, signal=27%","MDM2/ROBO3/BCL11A/DCC/ELAVL4/CBFA2T2/RAB3IP/SHOC2/ODF2L/PAK3/AUTS2/NEDD4L/AVIL/SPOCK1/GPC2/SLITRK1/PTPRS/FN1/STMN2/ZNF804A/DNM3/PPFIA2/CNTN1/PLXNB1/CRMP1/AKT1/ATMIN/PTK6/PRKD1/WNT5A/PTPRG/CCDC88A/YTHDF1/DBN1/MNS1/OCLN/TIAM2/CDK5/ATF1/CEP97/EZR/HDAC2/MYO10/MAP2/TENM1/HSP90AA1/SDCCAG8/KLF4/ZFYVE27/PTEN/FUT9/BRAF/LRP4/TBC1D7/MBOAT1/POU3F2/CORO1C/TUBB2B/KATNB1/KCTD17/MAP6/STK25/EPHA4/MAP1B/TAPT1/INTU/TCHP/CFLAR/NTRK3/INPP5F/SNAP25/SS18L1/CDK10/BBS4/FSCN1/BMP7/PPP3CA/RABEP2/SKIL/CLN3/PLCE1/DGUOK"
"GO:0048699","BP","GO:0048699","generation of neurons",481,0.430255204772139,1.38097063864513,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1654,"tags=34%, list=25%, signal=27%","MDM2/KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DLX1/DCC/EGR2/DLL1/SCRT2/ELAVL4/CBFA2T2/SOX4/SHOC2/PAK3/AUTS2/ETV1/CNTN4/ASTN2/NEDD4L/DLX2/AVIL/PROX1/NREP/SPOCK1/GPC2/NEUROD1/SLITRK1/PTPRS/KCNIP2/DCX/INSM1/SOX11/FN1/ARHGEF25/CDK6/TCF4/ASCL1/CHRNA7/MYT1L/KDM4A/STMN2/DIXDC1/TUBB3/HAPLN1/ZNF804A/DLX5/EYA1/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/CRMP1/AKT1/TBCE/ZMIZ1/SYT1/CSNK1E/NFIB/STMN1/IER2/PTK6/PRKD1/ATL1/MAP4K4/BTG2/ID2/WNT5A/RERE/PTPRG/RBPJ/ONECUT2/MEIS1/CRB1/CCDC88A/TCF12/NFIA/SOX5/ROM1/VPS54/BLOC1S3/ZDHHC17/METTL14/NRXN1/TNXB/RAPH1/CUL4B/YTHDF1/DBN1/FZD5/HMG20A/NYAP2/MYO9A/TIAM2/CDK5/ATF1/HDAC2/MAP2/TENM1/HSP90AA1/SDCCAG8/ENAH/KLF4/ZFYVE27/PTEN/FUT9/IFT172/BRAF/LRP4/MBOAT1/POU3F2/PRDM8/TUBB2B/KATNB1/ERBB4/SMARCD3/CABP4/MAP6/STK25/DIP2A/EPHA4/MAP1B/PRKCZ/GIT1/PREX2/HTRA2/MAPK8IP2/BOC/CFLAR/SDK2/TRIM32/APBB1/SH3RF1/NTRK3/VPS13B/INPP5F/RAB35/SNAP25/SS18L1/ABT1/BBS4/WDR62/SPG11/NCAM1/MTMR2/BMP7/DICER1/MKS1/PPP3CA/ASAP1/FOXG1/SKIL/UPF3B/MBD1/NCAN/APLP1/TUBA1A/DGUOK/SPAST"
"GO:0031175","BP","GO:0031175","neuron projection development",325,0.430705959402184,1.36886304653497,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1654,"tags=35%, list=25%, signal=27%","MDM2/KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DCC/EGR2/ELAVL4/CBFA2T2/SHOC2/PAK3/AUTS2/ETV1/CNTN4/NEDD4L/AVIL/NREP/SPOCK1/GPC2/NEUROD1/SLITRK1/PTPRS/FN1/ARHGEF25/CHRNA7/STMN2/TUBB3/ZNF804A/DLX5/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/CRMP1/AKT1/TBCE/SYT1/NFIB/STMN1/PTK6/PRKD1/ATL1/MAP4K4/BTG2/WNT5A/RERE/PTPRG/CCDC88A/VPS54/BLOC1S3/ZDHHC17/NRXN1/TNXB/RAPH1/CUL4B/YTHDF1/DBN1/NYAP2/MYO9A/TIAM2/CDK5/ATF1/HDAC2/MAP2/HSP90AA1/ENAH/KLF4/ZFYVE27/PTEN/FUT9/BRAF/LRP4/MBOAT1/POU3F2/PRDM8/TUBB2B/KATNB1/MAP6/STK25/DIP2A/EPHA4/MAP1B/PRKCZ/PREX2/MAPK8IP2/BOC/CFLAR/TRIM32/APBB1/NTRK3/VPS13B/INPP5F/RAB35/SNAP25/SS18L1/BBS4/SPG11/NCAM1/BMP7/DICER1/MKS1/PPP3CA/ASAP1/FOXG1/SKIL/UPF3B/APLP1/TUBA1A/DGUOK/SPAST"
"GO:0030182","BP","GO:0030182","neuron differentiation",452,0.426245333273579,1.36642526563038,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1654,"tags=34%, list=25%, signal=27%","MDM2/KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DLX1/DCC/EGR2/DLL1/ELAVL4/CBFA2T2/SOX4/SHOC2/PAK3/AUTS2/ETV1/CNTN4/NEDD4L/DLX2/AVIL/PROX1/NREP/SPOCK1/GPC2/NEUROD1/SLITRK1/PTPRS/KCNIP2/INSM1/SOX11/FN1/ARHGEF25/TCF4/ASCL1/CHRNA7/MYT1L/KDM4A/STMN2/DIXDC1/TUBB3/ZNF804A/DLX5/EYA1/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/CRMP1/AKT1/TBCE/ZMIZ1/SYT1/CSNK1E/NFIB/STMN1/IER2/PTK6/PRKD1/ATL1/MAP4K4/BTG2/ID2/WNT5A/RERE/PTPRG/RBPJ/ONECUT2/MEIS1/CRB1/CCDC88A/TCF12/NFIA/ROM1/VPS54/BLOC1S3/ZDHHC17/METTL14/NRXN1/TNXB/RAPH1/CUL4B/YTHDF1/DBN1/FZD5/HMG20A/NYAP2/MYO9A/TIAM2/CDK5/ATF1/HDAC2/MAP2/TENM1/HSP90AA1/ENAH/KLF4/ZFYVE27/PTEN/FUT9/IFT172/BRAF/LRP4/MBOAT1/POU3F2/PRDM8/TUBB2B/KATNB1/ERBB4/CABP4/MAP6/STK25/DIP2A/EPHA4/MAP1B/PRKCZ/GIT1/PREX2/HTRA2/MAPK8IP2/BOC/CFLAR/SDK2/TRIM32/APBB1/NTRK3/VPS13B/INPP5F/RAB35/SNAP25/SS18L1/ABT1/BBS4/WDR62/SPG11/NCAM1/MTMR2/BMP7/DICER1/MKS1/PPP3CA/ASAP1/FOXG1/SKIL/UPF3B/MBD1/APLP1/TUBA1A/DGUOK/SPAST"
"GO:0022008","BP","GO:0022008","neurogenesis",554,0.41998104868931,1.35289750400874,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1519,"tags=31%, list=23%, signal=26%","MDM2/KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DLX1/DCC/EGR2/DLL1/SCRT2/ELAVL4/HES6/CBFA2T2/SOX4/SHOC2/PAK3/AUTS2/ETV1/CNTN4/ASTN2/NEDD4L/DLX2/AVIL/PROX1/NREP/SPOCK1/GPC2/NEUROD1/SLITRK1/PTPRS/KCNIP2/DCX/INSM1/SOX11/FN1/ARHGEF25/CHD7/CDK6/TCF4/ASCL1/CHRNA7/MYT1L/KDM4A/STMN2/DIXDC1/TUBB3/HAPLN1/ZNF804A/DLX5/EYA1/ANK3/TMEM98/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/CRMP1/AKT1/TBCE/LEPR/ZMIZ1/SYT1/CSNK1E/NFIB/STMN1/IER2/PTK6/PRKD1/ATL1/MAP4K4/BTG2/ID2/WNT5A/RERE/PTPRG/RBPJ/ONECUT2/MEIS1/CRB1/CCDC88A/TCF12/NFIA/SOX5/ROM1/VPS54/BLOC1S3/DLL3/ZDHHC17/METTL14/HMGB2/NRXN1/TNXB/RAPH1/CUL4B/YTHDF1/DBN1/FZD5/HMG20A/NYAP2/MYO9A/DCHS1/TIAM2/CDK5/ATF1/PPP3R1/MYD88/FGF5/HDAC2/MAP2/TENM1/HSP90AA1/CLCN2/SDCCAG8/ENAH/KLF4/ZFYVE27/PTEN/FUT9/RRAS2/NAB1/IFT172/BRAF/LRP4/MBOAT1/POU3F2/PRDM8/TUBB2B/KATNB1/ERBB4/NCSTN/SMARCD3/CABP4/MAP6/STK25/DIP2A/EPHA4/MAP1B/APPL2/PRKCZ/GIT1/BTBD2/ETV6/PREX2/HTRA2/MAPK8IP2/CSK/BOC/CFLAR/SDK2/TRIM32/APBB1/SH3RF1/NTRK3/VPS13B/INPP5F/NAB2/RAB35/MAN2A1/SNAP25/SS18L1/XRCC5/ABT1/BBS4/WDR62/SPG11/NCAM1/MTMR2/BMP7/DICER1/MKS1/PPP3CA"
"GO:0048666","BP","GO:0048666","neuron development",369,0.42191040504623,1.3454074867364,9.99900009999e-05,0.0180314356910102,0.0170838251465351,1654,"tags=34%, list=25%, signal=27%","MDM2/KIF5A/ROBO3/HOXA2/POU4F1/BCL11A/DCC/EGR2/ELAVL4/CBFA2T2/SHOC2/PAK3/AUTS2/ETV1/CNTN4/NEDD4L/AVIL/NREP/SPOCK1/GPC2/NEUROD1/SLITRK1/PTPRS/KCNIP2/INSM1/FN1/ARHGEF25/ASCL1/CHRNA7/MYT1L/STMN2/TUBB3/ZNF804A/DLX5/ANK3/DNM3/PPFIA2/OPHN1/CNTN1/PLXNB1/CRMP1/AKT1/TBCE/ZMIZ1/SYT1/NFIB/STMN1/PTK6/PRKD1/ATL1/MAP4K4/BTG2/WNT5A/RERE/PTPRG/ONECUT2/CRB1/CCDC88A/ROM1/VPS54/BLOC1S3/ZDHHC17/NRXN1/TNXB/RAPH1/CUL4B/YTHDF1/DBN1/NYAP2/MYO9A/TIAM2/CDK5/ATF1/HDAC2/MAP2/TENM1/HSP90AA1/ENAH/KLF4/ZFYVE27/PTEN/FUT9/BRAF/LRP4/MBOAT1/POU3F2/PRDM8/TUBB2B/KATNB1/CABP4/MAP6/STK25/DIP2A/EPHA4/MAP1B/PRKCZ/GIT1/PREX2/HTRA2/MAPK8IP2/BOC/CFLAR/TRIM32/APBB1/NTRK3/VPS13B/INPP5F/RAB35/SNAP25/SS18L1/BBS4/SPG11/NCAM1/MTMR2/BMP7/DICER1/MKS1/PPP3CA/ASAP1/FOXG1/SKIL/UPF3B/APLP1/TUBA1A/DGUOK/SPAST"
