"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"101","Upregulated","BP","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","22/3146","44/18870",3.44645076861435e-07,2.0432046860599e-05,1.77977705326586e-05,"CASC3/CTIF/DCP1A/EIF3E/EIF4A3/ETF1/EXOSC10/GSPT2/MAGOH/MAGOHB/NBAS/NCBP1/NCBP2/PABPC1/RNPS1/SECISBP2/SMG1/SMG7/UPF2/UPF3A/UPF3B/ZC3H12A",22
"102","Upregulated","BP","GO:0090114","COPII-coated vesicle budding","22/3146","44/18870",3.44645076861435e-07,2.0432046860599e-05,1.77977705326586e-05,"CUL3/INSIG1/KLHL12/MIA3/PDCD6/PPP6C/RAB1A/SAR1A/SAR1B/SEC13/SEC16A/SEC23A/SEC24A/SEC24B/SEC24D/SEC31A/TFG/TMED2/TRAPPC1/TRAPPC2L/TRAPPC8/VAPA",22
"103","Upregulated","BP","GO:0032784","regulation of DNA-templated transcription elongation","39/3146","105/18870",3.55261131618669e-07,2.0856932649496e-05,1.81678763681126e-05,"ALYREF/BRD4/CCNT2/CDC73/CDK13/CDK9/EAF1/EAPP/GTF2F1/HTATSF1/INTS12/INTS6/INTS9/KAT7/LARP7/LEO1/MED1/MED10/MED11/MED14/MED15/MED17/MED21/MED30/MED4/MED6/MED7/MED8/NCBP1/NCBP2/PARP1/RECQL5/RNF8/SCAF8/SUPT4H1/TCERG1/WDR43/ZMYND11/ZMYND8",39
"104","Upregulated","BP","GO:0045727","positive regulation of translation","48/3146","141/18870",3.6589205925376e-07,2.12745123298797e-05,1.85316180617997e-05,"BCL3/C1QBP/CDC123/CDK5RAP1/CIRBP/CSDE1/CTIF/DDX3X/DNAJC3/EIF2AK4/EIF3D/EIF3E/EIF4A3/EIF4G2/EIF6/ELAVL1/FASTKD2/FMR1/FXR1/FXR2/IMPACT/ITGA2/KHDRBS1/LARP1B/METTL14/METTL5/MRPS27/NCK1/NGRN/NPM1/PABPC1/PAIP1/PCIF1/PRKDC/RBM3/RMND1/RPL5/RPS27L/RPS6KB1/RPUSD3/SERP1/SH3BGRL/TRUB2/UPF3A/UPF3B/YTHDF2/YTHDF3/ZCCHC4",48
"105","Upregulated","BP","GO:0061136","regulation of proteasomal protein catabolic process","61/3146","196/18870",3.93086043583648e-07,2.26380124338125e-05,1.97193239307526e-05,"AKT1/APOE/ARIH2/BAG6/BBS7/BCAP31/BTRC/CAMLG/CDK2/CHFR/COMMD1/CSNK1A1/DAB2/DAB2IP/DDA1/EIF3H/F8A1/FBXW8/FMR1/GLMN/GSK3A/GSK3B/HECTD1/HSPA1A/IL33/MAPK9/NFE2L2/OPHN1/PARK7/PHF20L1/PIAS1/PITHD1/PLK3/PSMC1/PSMC2/PSMD10/PSMD14/PSME1/RBX1/RCHY1/RHBDF1/RNF144A/RYBP/SH3RF1/SOCS5/SVIP/TAF9/TMF1/TMTC3/TRIB2/UBB/UBXN1/UCHL5/USP13/USP14/USP7/USP9X/VCP/WAC/XPO1/ZFAND2A",61
"106","Upregulated","BP","GO:0032984","protein-containing complex disassembly","72/3146","245/18870",4.51048645280164e-07,2.56274708303958e-05,2.23233554760169e-05,"ABCE1/ADD3/APC2/ARHGEF2/ATG12/ATG14/ATG5/ATXN7/BECN1/BNIP3/CALCOCO2/CAPG/CAPZA2/CAPZB/CFL1/CFL2/CHMP1B/CHMP2A/CHMP2B/CHMP4B/CHMP5/CIB1/CLASP1/CLASP2/CLN3/DNAJC17/DYRK3/EPG5/ETF1/FLII/GSK3B/GSPT2/HSPA8/INSR/IST1/KIF2A/KIF5B/LIX1L/MAP1LC3B/MAP1LC3B2/MICAL3/NAV3/NSF/OGFOD1/PEX14/PEX2/PIK3C3/RPL23/SCAF4/SCAF8/SETX/SMARCA4/SMARCB1/SMARCC2/SMARCD1/SMARCE1/SNAP29/SNAPIN/SNX14/SPTB/SYNJ1/TMEM39A/TRIOBP/TSG101/TWF1/VCP/VMP1/VPS33A/VPS4B/WDR47/ZFAND1/ZMPSTE24",72
"107","Upregulated","BP","GO:0006360","transcription by RNA polymerase I","30/3146","72/18870",4.53471039995427e-07,2.56274708303958e-05,2.23233554760169e-05,"ACTR6/ATF4/BAZ1B/BAZ2A/CREBBP/DEDD/DEK/EIF2AK3/GTF2H5/IPPK/LYAR/MYBBP1A/NOL11/PHF8/POLR1A/POLR1C/POLR2H/POLR2K/PWP1/RRN3/RRN3P2/SF3B1/SIRT7/SMARCA4/SMARCB1/SPTY2D1/TAF1A/TTF1/WDR43/ZMPSTE24",30
"108","Upregulated","BP","GO:0006475","internal protein amino acid acetylation","26/3146","58/18870",4.74123634807868e-07,2.6546533515585e-05,2.31239246450153e-05,"ACTL6A/ATAT1/BAG6/BAZ1B/BRCA1/BRD8/CREBBP/DEK/DMAP1/EP300/HAT1/KANSL2/KAT2A/KAT7/MAPT/MORF4L2/MSL1/MYBBP1A/NFYA/NFYC/PHF20L1/RUVBL1/SF3B1/TAF9/YEATS2/YEATS4",26
"109","Upregulated","BP","GO:0034243","regulation of transcription elongation by RNA polymerase II","34/3146","87/18870",4.94873589783844e-07,2.74541339213111e-05,2.39145093508291e-05,"BRD4/CDC73/CDK13/CDK9/EAF1/EAPP/GTF2F1/INTS12/INTS6/INTS9/LARP7/LEO1/MED1/MED10/MED11/MED14/MED15/MED17/MED21/MED30/MED4/MED6/MED7/MED8/NCBP1/NCBP2/PARP1/RECQL5/RNF8/SUPT4H1/TCERG1/WDR43/ZMYND11/ZMYND8",34
"110","Upregulated","BP","GO:0051650","establishment of vesicle localization","61/3146","198/18870",5.79706367616186e-07,3.1868040045228e-05,2.77593364933148e-05,"AP3M1/AP3M2/AP3S1/AP3S2/ATP13A2/BBS7/BLOC1S2/CDK5/CDR2L/CHMP2A/CLASP1/CLASP2/CLN3/CUL3/DCTN2/EXOC5/EXOC6B/EXOC7/F8A1/FNBP1L/HTT/KIF3A/KIF3B/KIF5B/KIFAP3/KLHL12/LIMK2/MECP2/MREG/MYO6/NDE1/PDCD6/PDCD6IP/PPP6C/RAB11A/RAB1A/RAB7A/SAR1A/SAR1B/SDCBP/SEC16A/SNAP23/SNAP29/SNAPIN/SPG11/STARD3/SYNJ1/TFG/TMED2/TOR1A/TRAK2/TRAPPC1/TRAPPC10/TRAPPC2L/TRAPPC6B/TRAPPC8/TRAPPC9/TRIP11/TSG101/VPS4B/WDR11",61
"111","Upregulated","BP","GO:0034250","positive regulation of amide metabolic process","54/3146","169/18870",7.13786830290743e-07,3.8885305970884e-05,3.38718757588893e-05,"BCL3/C1QBP/CDC123/CDK5RAP1/CIRBP/CSDE1/CTIF/DDX3X/DNAJC3/EIF2AK4/EIF3D/EIF3E/EIF4A3/EIF4G2/EIF6/ELAVL1/EPHA4/FASTKD2/FMR1/FXR1/FXR2/GSK3A/IMPACT/ITGA2/KHDRBS1/LARP1B/LRRTM3/METTL14/METTL5/MRPS27/NCK1/NFE2L2/NGRN/NPM1/PABPC1/PAIP1/PCIF1/PLA2G6/PRKDC/RBM3/RMND1/ROCK2/RPL5/RPS27L/RPS6KB1/RPUSD3/SERP1/SH3BGRL/TRUB2/UPF3A/UPF3B/YTHDF2/YTHDF3/ZCCHC4",54
"112","Upregulated","BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II","23/3146","49/18870",7.91418309921112e-07,4.272952250083e-05,3.7220462620726e-05,"BRD4/CDC73/CDK13/CDK9/EAPP/GTF2F1/LEO1/MED1/MED10/MED11/MED14/MED15/MED17/MED21/MED30/MED4/MED6/MED7/MED8/NCBP1/NCBP2/TCERG1/ZMYND8",23
"113","Upregulated","BP","GO:0033120","positive regulation of RNA splicing","22/3146","46/18870",9.17980617796247e-07,4.91241486355213e-05,4.2790638206357e-05,"CIRBP/CLNS1A/DAZAP1/DYRK1A/HSPA1A/HSPA8/NCBP1/NUP98/POLR2A/PRPF19/RBM22/RBM3/RBMX/RBMXL1/SETX/SF3B4/SLC38A2/SNW1/SRSF1/TRA2A/TRA2B/U2AF2",22
"114","Upregulated","BP","GO:0030490","maturation of SSU-rRNA","24/3146","53/18870",1.03738681505611e-06,5.5027000619687e-05,4.79324434214293e-05,"ABT1/BMS1/DDX52/FCF1/GTF2H5/IMP3/IMP4/LSM6/MPHOSPH10/NGDN/NOL11/RCL1/RIOK2/RIOK3/RPS14/RPS19/RPS28/RPS8/SRFBP1/TSR1/TSR2/UTP23/UTP6/WDR43",24
"115","Upregulated","BP","GO:1903146","regulation of autophagy of mitochondrion","20/3146","40/18870",1.17650630504422e-06,6.1863770666108e-05,5.38877578987762e-05,"ATP13A2/BNIP3/BNIP3L/CTTN/DNM1L/FBXO7/FZD5/GSK3A/HAX1/HTT/PARK7/RNF41/SLC25A4/SLC25A5/TP53/USP30/USP36/VDAC1/VPS13C/VPS13D",20
"116","Upregulated","BP","GO:0044843","cell cycle G1/S phase transition","78/3146","279/18870",1.36478534577763e-06,7.11453188441147e-05,6.19726485505558e-05,"ACTL6A/ACVR1/ADAMTS1/AKT1/ANKRD17/ANXA1/APPL1/BRD4/BRD7/CACNB4/CASP2/CCNH/CDC7/CDC73/CDK17/CDK2/CDK2AP2/CDK5/CDK6/CDK7/CDKN1B/CPSF3/CRADD/CTDSP1/CUL2/CUL3/CUL4B/CUL5/DDX3X/DLG1/E2F3/E2F4/E2F6/ECD/EIF4E/FBXO7/GIGYF2/ID2/INO80/KANK2/KHDRBS1/LATS1/LSM10/MAP3K11/MEPCE/MNAT1/NPAT/PHB2/PHF8/PIAS1/PKD2/PLK3/PLRG1/PPP2CA/PPP3CA/PPP6C/PRKDC/PSME1/RBBP8/RBL2/RPA2/RPS27L/RPS6KB1/RPTOR/RRM1/SMARCA4/SMARCB1/SMARCC2/SMARCD1/SMARCE1/SOX2/TFDP1/TMEM14B/TP53/TREX1/USP37/WAC/ZNF655",78
"117","Upregulated","BP","GO:0051648","vesicle localization","64/3146","216/18870",1.40874447690208e-06,7.28092124087768e-05,6.34220185552678e-05,"AP3M1/AP3M2/AP3S1/AP3S2/ATP13A2/BBS7/BLOC1S2/CDK5/CDR2L/CHMP2A/CLASP1/CLASP2/CLN3/CUL3/DCTN2/EXOC5/EXOC6B/EXOC7/F8A1/FNBP1L/HTT/KIF3A/KIF3B/KIF5B/KIFAP3/KLHL12/LIMK2/MECP2/MREG/MYO6/NDE1/PCDH17/PDCD6/PDCD6IP/PPP6C/RAB11A/RAB1A/RAB7A/SAR1A/SAR1B/SDCBP/SEC16A/SNAP23/SNAP29/SNAPIN/SPG11/STARD3/SYNJ1/TFG/TMED2/TOR1A/TRAK2/TRAPPC1/TRAPPC10/TRAPPC2L/TRAPPC6B/TRAPPC8/TRAPPC9/TRIP11/TSG101/USO1/VPS33A/VPS4B/WDR11",64
"118","Upregulated","BP","GO:0018394","peptidyl-lysine acetylation","28/3146","68/18870",1.4467974551976e-06,7.35964655305392e-05,6.41077721906153e-05,"ACTL6A/ATAT1/BAG6/BAZ1B/BRCA1/BRD8/CREBBP/DEK/DIP2A/DMAP1/EP300/HDAC2/KANSL2/KAT2A/KAT7/MORF4L2/MSL1/MYBBP1A/NFYA/NFYC/PHF20L1/PRKAA1/PRKAA2/RUVBL1/SF3B1/TAF9/YEATS2/YEATS4",28
"119","Upregulated","BP","GO:0043543","protein acylation","48/3146","147/18870",1.44831807477e-06,7.35964655305392e-05,6.41077721906153e-05,"ACTL6A/ATAT1/BAG6/BAZ1B/BRCA1/BRD8/CDYL/CLOCK/CREBBP/DDX3X/DEK/DIP2A/DLD/DMAP1/EP300/GSK3B/GTF2B/HAT1/HDAC2/ING4/ING5/KANSL2/KAT2A/KAT6A/KAT7/MAPT/MORF4L2/MSL1/MYBBP1A/NAA20/NAA25/NAA35/NFYA/NFYC/PARK7/PHF20L1/PRKAA1/PRKAA2/RUVBL1/SF3B1/TAF9/YEATS2/YEATS4/ZDHHC14/ZDHHC15/ZDHHC16/ZDHHC4/ZDHHC6",48
"120","Upregulated","BP","GO:0051054","positive regulation of DNA metabolic process","82/3146","298/18870",1.48616666952261e-06,7.48904154216934e-05,6.52348948622028e-05,"ACTL6A/ACTR2/ACTR8/AKT1/ATF1/ATRX/BABAM1/BRCA1/BRD7/BRD8/BRPF3/CCT3/CCT4/CCT5/CDC7/CDK2/CEBPG/DMAP1/EPC2/EXOSC3/EYA2/EYA3/FGF2/FMN2/GNL3/HELQ/HMGB1/HNRNPA1/ING3/INO80/INO80C/INO80D/INO80E/KAT7/LPIN1/MAD2L2/MAP2K4/MAP3K4/MEAF6/MECP2/MLH1/MORF4L2/NFRKB/NVL/PARP1/PAXIP1/PCNA/PRKDC/PTGES3/RAD50/RFC5/RIF1/RNF8/RUVBL1/SMARCA4/SMARCB1/SMARCC2/SMARCD1/SMARCE1/SPIRE1/TCP1/TERF1/TFRC/TIMELESS/TOP2B/TRIM28/TRRAP/UBE2B/UBE2V2/UCHL5/UIMC1/USP1/USP7/USP9X/VPS72/WDR48/WIZ/WRAP53/XRCC1/YEATS4/YY1/ZCWPW1",82
"121","Upregulated","BP","GO:1900180","regulation of protein localization to nucleus","47/3146","143/18870",1.50796831692958e-06,7.53610282022576e-05,6.56448321697748e-05,"AKT1/ATP13A2/BAG3/CACNB4/CCT3/CCT4/CCT5/CD2AP/CREBBP/DCLK2/DMAP1/EIF2AK3/EP300/GLI3/GSK3B/IPO5/JAK1/KAT7/LARP7/LATS1/LIMK2/MAVS/MDFIC/MEPCE/NF1/NMD3/NPM1/NUP54/NVL/OTUD7B/PARK7/PARP1/PARP9/PKIG/POLR1A/PPP3CB/RAN/RBM22/SIN3A/SMAD3/TCF7L2/TCP1/TFRC/TMEM98/TRIM28/UFM1/ZC3H12A",47
"122","Upregulated","BP","GO:0030705","cytoskeleton-dependent intracellular transport","63/3146","213/18870",1.81140174835465e-06,8.97831669860703e-05,7.820754399281e-05,"AP3M1/AP3M2/AP3S1/AP3S2/ARMCX3/BAG3/BLOC1S2/CDC42/CDR2L/CLN3/CLUAP1/DLG2/DYNC2H1/DYNC2LI1/F8A1/FNBP1L/HOOK2/HOOK3/HSPA8/HSPB1/HTT/IFT20/IFT27/IFT43/IFT46/IFT52/IFT74/IFT81/INTU/KIF1B/KIF3A/KIF3B/KIF5B/KIFAP3/LRPPRC/MAK/MAPK8IP3/MAPT/MECP2/MREG/MYO6/NDE1/OPA1/PCM1/PEX14/RAB1A/RABGEF1/RABL2B/SNAPIN/SOD1/SPG11/SYNE2/TMEM108/TRAK2/TTC21A/TTC21B/TUBA1A/UBB/UCHL1/UXT/WDPCP/WDR19/WDR35",63
"123","Upregulated","BP","GO:0007008","outer mitochondrial membrane organization","11/3146","15/18870",1.92322974729654e-06,9.33708199216539e-05,8.1332645659519e-05,"HSPA4/MTCH2/MTX1/MTX2/PDCD5/SAMM50/TOMM20/TOMM22/TOMM5/TOMM6/TOMM7",11
"124","Upregulated","BP","GO:0045040","protein insertion into mitochondrial outer membrane","11/3146","15/18870",1.92322974729654e-06,9.33708199216539e-05,8.1332645659519e-05,"HSPA4/MTCH2/MTX1/MTX2/PDCD5/SAMM50/TOMM20/TOMM22/TOMM5/TOMM6/TOMM7",11
"125","Upregulated","BP","GO:2000142","regulation of DNA-templated transcription initiation","31/3146","80/18870",1.93010624941405e-06,9.33708199216539e-05,8.1332645659519e-05,"CAND1/HMGB1/MED1/MED10/MED11/MED12/MED13/MED14/MED15/MED17/MED21/MED30/MED4/MED6/MED7/MED8/NFKB1/NFKBIA/PAXIP1/PCID2/PPM1D/RRN3/SETX/TAF12/TAF13/TAF2/TAF9/TBP/TP53/TWIST1/ZNHIT1",31
"126","Upregulated","BP","GO:0072665","protein localization to vacuole","33/3146","88/18870",2.15399334834427e-06,0.000103374585535221,9.00466392240161e-05,"AKT1/AP3M1/AP4M1/ATG14/ATP13A2/BECN1/GNPTG/GPR137B/HSPA8/KPTN/MFSD1/NAGPA/PIK3C3/PTPN23/PXK/RAB7A/ROCK2/RRAGA/RRAGC/RTN4/SH3GLB1/TNFAIP3/TSG101/VPS13C/VPS13D/VPS25/VPS28/VPS37A/VPS37B/VPS41/VPS8/WASH3P/ZFYVE16",33
"127","Upregulated","BP","GO:0000075","cell cycle checkpoint signaling","58/3146","192/18870",2.19230129702746e-06,0.000104384613725394,9.09264458377574e-05,"ATF2/ATRIP/BABAM1/BARD1/BRCA1/BUB3/CASP2/CCNG1/CDC14B/CDC5L/CDK2/CDKN1B/CEP63/CHFR/CLOCK/CRADD/CRY1/DOT1L/DYNC1LI1/EIF2AK4/ETAA1/FEM1B/GEN1/GIGYF2/IK/KNTC1/LCMT1/MAD2L1BP/MAD2L2/MBTPS2/NAE1/PARP9/PCID2/PLK3/PRKDC/PRPF19/PSMG2/PTPN11/RAD1/RAD17/RAD50/RBBP8/RINT1/RPA2/RPS27L/STK33/TAOK3/TIMELESS/TIPRL/TOPBP1/TP53/TREX1/TTI1/UIMC1/USP28/WAC/ZNF207/ZNF830",58
"128","Upregulated","BP","GO:0051170","import into nucleus","52/3146","166/18870",2.21245939215381e-06,0.000104521421440266,9.10456151179082e-05,"AKT1/APPL1/ATF2/BACH2/BAG3/BCL3/CRY2/CSE1L/DMAP1/E2F3/EIF4ENIF1/ELAVL1/EP300/FAM53C/GLI3/HNRNPA1/IL33/IPO5/IPO8/KPNA3/KPNB1/MAVS/MDFIC/MED1/NF1/NFKBIA/NUP107/NUP133/NUP214/NUP35/NUP50/NUP54/NUP85/NUP88/NUP98/PHB2/PKIG/PPP3CA/RAN/RANBP2/RANGRF/RBM22/RPL23/SEC13/SMAD3/SPG11/STK3/STK4/TP53/TRIM28/UFM1/ZC3H12A",52
"129","Upregulated","BP","GO:0000725","recombinational repair","55/3146","179/18870",2.23121330296232e-06,0.000104590285604753,9.11056007182657e-05,"ACTL6A/ACTR2/BRCA1/BRD8/CDC7/DMAP1/EPC2/ERCC4/FAN1/FEN1/GEN1/GINS2/HELQ/ING3/INO80/KDM1A/LIG3/MAD2L2/MCM6/MEAF6/MORF4L2/NIPBL/NSMCE1/NSMCE2/PARP1/POGZ/POLL/PPP4R2/PSMD14/RAD51C/RBBP8/REC8/RECQL5/REV3L/RIF1/RMI1/RNF138/RPA2/RUVBL1/SETD2/SMC5/SMC6/SWI5/TIMELESS/TRRAP/VPS72/WDR48/WRAP53/XRCC1/XRCC6/YEATS4/YY1/ZFYVE26/ZMYND8/ZSWIM7",55
"130","Upregulated","BP","GO:0018393","internal peptidyl-lysine acetylation","24/3146","55/18870",2.3514504306491e-06,0.000109378621185654,9.52765826313204e-05,"ACTL6A/ATAT1/BAG6/BAZ1B/BRCA1/BRD8/CREBBP/DEK/DMAP1/EP300/KANSL2/KAT2A/KAT7/MORF4L2/MSL1/MYBBP1A/NFYA/NFYC/PHF20L1/RUVBL1/SF3B1/TAF9/YEATS2/YEATS4",24
"131","Upregulated","BP","GO:0000724","double-strand break repair via homologous recombination","54/3146","175/18870",2.38064335644065e-06,0.000109891224247303,9.57230964694981e-05,"ACTL6A/ACTR2/BRCA1/BRD8/CDC7/DMAP1/EPC2/ERCC4/FAN1/FEN1/GEN1/GINS2/HELQ/ING3/INO80/KDM1A/LIG3/MAD2L2/MCM6/MEAF6/MORF4L2/NIPBL/NSMCE1/NSMCE2/PARP1/POGZ/POLL/PPP4R2/PSMD14/RAD51C/RBBP8/REC8/RECQL5/REV3L/RIF1/RMI1/RNF138/RPA2/RUVBL1/SETD2/SMC5/SMC6/SWI5/TIMELESS/TRRAP/VPS72/WDR48/WRAP53/XRCC1/YEATS4/YY1/ZFYVE26/ZMYND8/ZSWIM7",54
"132","Upregulated","BP","GO:0097352","autophagosome maturation","25/3146","59/18870",2.80383484202004e-06,0.000128445373406782,0.000111885084126541,"ATG12/ATG14/ATG5/BECN1/CALCOCO2/CHMP1B/CHMP2A/CHMP2B/CHMP4B/CHMP5/CLN3/EPG5/LIX1L/MAP1LC3B/MAP1LC3B2/PIK3C3/SNAP29/SNAPIN/SNX14/TMEM39A/TSG101/VCP/VMP1/VPS33A/VPS4B",25
"133","Upregulated","BP","GO:0000077","DNA damage checkpoint signaling","42/3146","126/18870",3.55066264773172e-06,0.000160654857252478,0.00013994184253025,"ATF2/ATRIP/BABAM1/BARD1/BRCA1/CASP2/CCNG1/CDC14B/CDC5L/CDK2/CDKN1B/CEP63/CLOCK/CRADD/CRY1/DOT1L/EIF2AK4/ETAA1/FEM1B/GIGYF2/MBTPS2/PARP9/PLK3/PRKDC/PRPF19/PTPN11/RAD1/RAD17/RINT1/RPA2/RPS27L/STK33/TAOK3/TIPRL/TOPBP1/TP53/TREX1/TTI1/UIMC1/USP28/WAC/ZNF830",42
"134","Upregulated","BP","GO:1903050","regulation of proteolysis involved in protein catabolic process","67/3146","235/18870",3.56007125381711e-06,0.000160654857252478,0.00013994184253025,"AKT1/APOE/ARIH2/BAG6/BBS7/BCAP31/BTRC/CAMLG/CDK2/CHFR/COMMD1/CSNK1A1/CTSC/DAB2/DAB2IP/DDA1/EIF3H/EPHA4/F8A1/FBXW8/FMR1/GLMN/GSK3A/GSK3B/HECTD1/HSPA1A/IL33/LATS1/MAPK9/NFE2L2/OPHN1/PARK7/PDCL3/PHF20L1/PIAS1/PITHD1/PLK3/PSMC1/PSMC2/PSMD10/PSMD14/PSME1/RBX1/RCHY1/RHBDF1/RNF144A/RPL23/RPL5/RYBP/SH3RF1/SOCS5/SVIP/TAF9/TMF1/TMTC3/TRIB2/UBB/UBXN1/UCHL5/USP13/USP14/USP7/USP9X/VCP/WAC/XPO1/ZFAND2A",67
"135","Upregulated","BP","GO:0016579","protein deubiquitination","39/3146","114/18870",3.83779761991845e-06,0.000171904905241829,0.000149741436959625,"EIF3F/ENY2/JOSD1/OTUB1/OTUD3/OTUD7B/PARK7/PSMD14/SHMT2/SPATA2/TANK/TNFAIP3/UBXN1/UCHL1/UCHL5/USP1/USP10/USP13/USP14/USP20/USP22/USP24/USP28/USP30/USP32/USP33/USP34/USP36/USP37/USP40/USP42/USP45/USP47/USP7/USP8/USP9X/VCP/VCPIP1/ZC3H12A",39
"136","Upregulated","BP","GO:0007034","vacuolar transport","52/3146","169/18870",3.98092372438135e-06,0.000177004748245103,0.000154183764061953,"ANKFY1/AP3M1/AP3S1/AP3S2/AP4M1/ATG14/ATP13A2/ATP6V0D1/BECN1/CCDC91/CHMP1B/CHMP2A/CHMP2B/CHMP4B/CHMP5/CLN3/EPG5/GNPTG/HMGXB4/HOOK2/HOOK3/HSPA1A/HSPA8/LEPROT/LEPROTL1/LIPA/NAGPA/NPC1/PIK3C3/PTPN23/PXK/RAB7A/SCYL2/SNAPIN/TMEM50A/TMEM50B/TSG101/UBXN6/VCP/VPS13C/VPS13D/VPS25/VPS28/VPS33A/VPS37A/VPS37B/VPS41/VPS4B/VPS8/VTI1A/WASH3P/ZFYVE16",52
"137","Upregulated","BP","GO:0000460","maturation of 5.8S rRNA","18/3146","36/18870",4.03208365597672e-06,0.000177970874946651,0.000155025329346965,"ABT1/EIF6/ERI3/EXOSC10/EXOSC2/EXOSC3/EXOSC7/EXOSC8/EXOSC9/FCF1/MPHOSPH6/NOL9/NSA2/PRKDC/RCL1/RPF1/RRP15/URB1",18
"138","Upregulated","BP","GO:0031570","DNA integrity checkpoint signaling","44/3146","135/18870",4.11848251247749e-06,0.000180467128644575,0.000157199744412184,"ATF2/ATRIP/BABAM1/BARD1/BRCA1/CASP2/CCNG1/CDC14B/CDC5L/CDK2/CDKN1B/CEP63/CLOCK/CRADD/CRY1/DOT1L/EIF2AK4/ETAA1/FEM1B/GIGYF2/MBTPS2/NAE1/PARP9/PLK3/PRKDC/PRPF19/PTPN11/RAD1/RAD17/RINT1/RPA2/RPS27L/STK33/TAOK3/TIMELESS/TIPRL/TOPBP1/TP53/TREX1/TTI1/UIMC1/USP28/WAC/ZNF830",44
"139","Upregulated","BP","GO:0006606","protein import into nucleus","50/3146","161/18870",4.52115781955751e-06,0.000196577673057897,0.000171233177997218,"AKT1/APPL1/ATF2/BAG3/BCL3/CRY2/CSE1L/DMAP1/E2F3/EIF4ENIF1/ELAVL1/EP300/FAM53C/GLI3/IL33/IPO5/IPO8/KPNA3/KPNB1/MAVS/MDFIC/MED1/NF1/NFKBIA/NUP107/NUP133/NUP214/NUP35/NUP50/NUP54/NUP85/NUP88/NUP98/PHB2/PKIG/PPP3CA/RAN/RANBP2/RANGRF/RBM22/RPL23/SEC13/SMAD3/SPG11/STK3/STK4/TP53/TRIM28/UFM1/ZC3H12A",50
"140","Upregulated","BP","GO:0050686","negative regulation of mRNA processing","14/3146","24/18870",4.58366990262337e-06,0.000196577673057897,0.000171233177997218,"BARD1/C1QBP/DYRK1A/NPM1/RBMX/RNPS1/SAP18/SFSWAP/SRSF10/SRSF12/SRSF4/SRSF7/SRSF9/U2AF2",14
"141","Upregulated","BP","GO:1903241","U2-type prespliceosome assembly","14/3146","24/18870",4.58366990262337e-06,0.000196577673057897,0.000171233177997218,"DDX46/HTATSF1/RBMX2/SF3A1/SF3A2/SF3B1/SF3B4/SF3B5/SNIP1/SNRPA1/SNRPB/SNRPB2/SNRPD1/SNRPD2",14
"142","Upregulated","BP","GO:0001701","in utero embryonic development","100/3146","392/18870",4.70946312206254e-06,0.000200550165486705,0.000174693502318762,"ACTL6A/ACVR1/ADM/AKT1/AMOT/ANKS6/ATF2/BCOR/BIRC6/BMP2/BPTF/BRK1/C1orf43/C2CD3/CCDC24/CCNB1IP1/CEBPB/CHD8/CHST11/CNOT1/CNOT2/COPS2/CTR9/CUL3/DAD1/DHX35/DNAAF2/EMG1/EPB41L5/EPN1/FBXW8/FZD5/GABPA/GGNBP2/GLI3/HECTD1/HES1/KAT2A/KLF2/LATS1/LIG4/LPAR6/MAFG/MATR3/MED1/MED21/MIB1/MYH9/N4BP2L2/NASP/NPAT/NSDHL/OCRL/OTUD7B/PEMT/PHF6/PKD2/PLCG1/POLB/PPP1CC/PTCH1/RBBP6/RBBP8/RBPJ/RCN1/RRN3/RTF1/RTN4/RUNDC1/SEC24D/SETD2/SIN3A/SMAD2/SMAD3/SMAD4/SMARCB1/SOX8/SPECC1/STK3/STK4/TAB1/TCTN1/TM4SF1/TMED2/TP53/TRIM28/TTLL1/TTLL4/TWIST1/UBE2B/UNK/UPF3A/VASH1/VEGFA/WDR19/XAB2/ZMIZ1/ZNF335/ZNF830/ZP3",100
"143","Upregulated","BP","GO:0033119","negative regulation of RNA splicing","15/3146","27/18870",4.78367182025886e-06,0.000202285758721016,0.000176205327851125,"C1QBP/DYRK1A/NPM1/PTBP2/RBMX/RNPS1/RPS26/SAP18/SFSWAP/SRSF10/SRSF12/SRSF4/SRSF7/SRSF9/U2AF2",15
"144","Upregulated","BP","GO:0043414","macromolecule methylation","61/3146","210/18870",4.98653034001124e-06,0.000209399645597555,0.000182402030858306,"AKT1/ARID4A/ARID4B/ASH1L/ATRX/BAZ2A/CBLL1/DIMT1/DOT1L/EHMT1/EMG1/ETF1/FTSJ1/GATAD2A/HCFC1/KANSL2/LARP7/LCMT1/LCMT2/MBD1/MBD2/MECP2/MEPCE/METTL14/METTL15/METTL21A/METTL22/METTL2A/METTL4/METTL5/MIS18A/NSUN4/NSUN5P1/PARP1/PAX6/PCIF1/PPM1D/RBM15B/RLF/SETBP1/SETD1A/SETD1B/SETD2/SETD4/SETD7/SETDB1/SLC25A26/SNRPB/SNRPD1/SNRPD2/TGS1/THADA/THUMPD3/TRMT112/TRMT1L/TYW3/WDR4/WDR5B/ZC3H13/ZCCHC4/ZMPSTE24",61
