"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","17/754","124/18614",1.06225722784559e-05,0.00468306601501402,0.00430496755128513,"ABHD12/BBOX1/CHDH/CPQ/CRAT/CROT/GATM/MBOAT2/MFSD2A/MTHFD1/MTHFS/PLOD3/PLSCR1/POR/SERINC1/SLC27A1/SLCO1C1",17
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","31/754","328/18614",1.14105161787144e-05,0.00468306601501402,0.00430496755128513,"ASNS/BCAT1/CBR1/ELOVL2/ENOPH1/FADS1/GATM/GLUD1/GLUL/HSD17B10/HSD17B12/HSD17B8/ILVBL/LPL/MGLL/MID1IP1/MTHFD1/NR1H2/OSBPL2/PHGDH/PLA2G5/PLOD3/PYCR1/PYCR2/RDH10/RGN/SDSL/SERINC3/SLC1A3/SLC27A5/TECR",31
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","31/754","331/18614",1.36733978881156e-05,0.00474423137703722,0.00436119458244982,"ASNS/BCAT1/CBR1/ELOVL2/ENOPH1/FADS1/GATM/GLUD1/GLUL/HSD17B10/HSD17B12/HSD17B8/ILVBL/LPL/MGLL/MID1IP1/MTHFD1/NR1H2/OSBPL2/PHGDH/PLA2G5/PLOD3/PYCR1/PYCR2/RDH10/RGN/SDSL/SERINC3/SLC1A3/SLC27A5/TECR",31
"GO:0006892","BP","GO:0006892","post-Golgi vesicle-mediated transport","15/754","102/18614",1.48080558750553e-05,0.00474423137703722,0.00436119458244982,"AP2A1/ARFRP1/CCDC22/DNM2/GOLGA7/LAMP1/LYPLA1/OPTN/RAB10/RAB31/RAB34/VAMP3/VAMP5/VTI1B/WIPI1",15
"GO:0010867","BP","GO:0010867","positive regulation of triglyceride biosynthetic process","6/754","15/18614",1.58354381654594e-05,0.00474423137703722,0.00436119458244982,"CNEP1R1/LDLR/MFSD2A/NR1H2/RGN/SLC27A1",6
"GO:0043001","BP","GO:0043001","Golgi to plasma membrane protein transport","9/754","38/18614",1.5851166982502e-05,0.00474423137703722,0.00436119458244982,"ARFRP1/GOLGA7/LYPLA1/OPTN/RAB10/RAB31/RAB34/VAMP3/VAMP5",9
"GO:0005996","BP","GO:0005996","monosaccharide metabolic process","26/754","256/18614",1.65749771622837e-05,0.00474423137703722,0.00436119458244982,"ADIPOR1/ALDOA/ARPP19/ATF3/DLAT/FUCA2/FUT8/GALE/GALK1/GPI/IGFBP3/IRS2/KHK/NLN/OMA1/PDK2/PFKL/PFKP/PGAM2/PGK1/POFUT2/RGN/SLC25A11/SLC2A1/SLC35A2/STK11",26
"GO:0006893","BP","GO:0006893","Golgi to plasma membrane transport","11/754","58/18614",1.78885407953815e-05,0.00474423137703722,0.00436119458244982,"ARFRP1/CCDC22/DNM2/GOLGA7/LYPLA1/OPTN/RAB10/RAB31/RAB34/VAMP3/VAMP5",11
"GO:0070972","BP","GO:0070972","protein localization to endoplasmic reticulum","13/754","80/18614",1.83026185103974e-05,0.00474423137703722,0.00436119458244982,"BCAP29/DDRGK1/HSPA5/KDELR1/KDELR2/RAB10/RER1/SGTA/SPCS2/SRPRB/SSR3/TRAM1/UBL4A",13
"GO:0090208","BP","GO:0090208","positive regulation of triglyceride metabolic process","7/754","23/18614",2.41591123103509e-05,0.00573864622579672,0.00527532298523146,"CNEP1R1/LDLR/MFSD2A/NR1H2/PNPLA2/RGN/SLC27A1",7
"GO:0001732","BP","GO:0001732","formation of cytoplasmic translation initiation complex","6/754","16/18614",2.44693544653261e-05,0.00573864622579672,0.00527532298523146,"EIF2S2/EIF3G/EIF3J/EIF3K/EIF3M/EIF5",6
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","25/754","259/18614",5.58795345815216e-05,0.012509395809727,0.01149942001125,"ATF3/BCL2L1/BFAR/CALR/CANX/CLU/DDRGK1/DNAJB9/EDEM2/EIF2S1/FBXO17/FLOT1/HERPUD2/HM13/HSPA5/NR1H2/P4HB/PDIA6/RHBDD2/RNF139/SERINC3/SGTA/TBL2/UBA5/VAPB",25
"GO:1903076","BP","GO:1903076","regulation of protein localization to plasma membrane","14/754","103/18614",6.9113634662803e-05,0.0147993326397524,0.0136044733494149,"ARF6/BCL2L1/EGFR/LGALS3/LRP1/LYPLA1/PGRMC1/PRNP/RER1/SQSTM1/STX4/STX7/TMBIM1/VTI1B",14
"GO:1905475","BP","GO:1905475","regulation of protein localization to membrane","19/754","175/18614",9.14692144526134e-05,0.01877024504913,0.0172547847088022,"ARF6/BCL2L1/EGFR/GPC4/GSN/LGALS3/LRP1/LYPLA1/PGRMC1/PRNP/RER1/SLC7A11/SQSTM1/STOM/STX4/STX7/TMBIM1/TNFAIP6/VTI1B",19
"GO:0042398","BP","GO:0042398","cellular modified amino acid biosynthetic process","7/754","28/18614",9.77582508284981e-05,0.0192583754132141,0.0177035047079314,"BBOX1/CHDH/GATM/MTHFS/PLOD3/PLSCR1/SLC27A1",7
"GO:0043123","BP","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","20/754","192/18614",0.000107580110694276,0.0203781555834349,0.0187328767650234,"CARD16/CCDC22/CX3CL1/GJA1/IRF3/JMJD8/LPAR1/MUL1/NDFIP1/NDFIP2/NEK6/PIM2/RHOC/RIPK2/S100A13/SLC44A2/TNFRSF1A/TNIP2/TRADD/WLS",20
"GO:0015800","BP","GO:0015800","acidic amino acid transport","10/754","61/18614",0.000155367860708541,0.0259035805869773,0.0238121934500859,"ADORA1/ATP1A2/CLN8/GIPC1/GJA1/NTRK2/PRAF2/SLC1A3/SLC25A18/SLC7A11",10
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","32/754","394/18614",0.000157286373674013,0.0259035805869773,0.0238121934500859,"ABHD12/ACAA1/ACAD9/ADIPOR1/ASAH1/CBR1/CRAT/CROT/ELOVL2/FADS1/GPX1/HSD17B10/HSD17B12/HSD17B8/ILVBL/IRS2/LPL/LYPLA1/MFSD2A/MGLL/MID1IP1/NR1H2/PAM/PDK2/PLA2G4C/PLA2G5/POR/RGN/SLC27A1/SLC27A5/TECR/TNFRSF1A",32
"GO:0007249","BP","GO:0007249","I-kappaB kinase/NF-kappaB signaling","26/754","293/18614",0.000160260470560727,0.0259035805869773,0.0238121934500859,"CARD16/CCDC22/CX3CL1/DDRGK1/EDNRB/GJA1/IRF3/JMJD8/LPAR1/MUL1/NDFIP1/NDFIP2/NEK6/NFKBIB/OPTN/PIM2/RHOC/RIPK2/S100A13/SIRPA/SLC44A2/SQSTM1/TNFRSF1A/TNIP2/TRADD/WLS",26
"GO:0031623","BP","GO:0031623","receptor internalization","15/754","125/18614",0.000162679385028997,0.0259035805869773,0.0238121934500859,"ANXA2/AP2A1/ARC/DNM2/EFNB2/FLOT1/LMBRD1/LPAR1/LRP1/LRPAP1/RAB31/RAB5A/RAMP1/RAMP2/SFRP4",15
"GO:0034341","BP","GO:0034341","response to type II interferon","16/754","139/18614",0.000163047918415492,0.0259035805869773,0.0238121934500859,"CD58/CDC42EP4/CX3CL1/CXCL16/DAPK3/GSN/IFNGR2/NR1H2/RPL13A/SIRPA/SLC22A5/STX4/TYK2/VAMP3/VIM/ZYX",16
"GO:0030100","BP","GO:0030100","regulation of endocytosis","21/754","214/18614",0.000170570168291275,0.026251814963579,0.024132312296736,"ANXA2/ARC/ARF6/AXL/B2M/CD151/CLU/DNM2/EFNB2/FLOT1/LGALS3/LPAR1/LRP1/LRPAP1/NR1H2/PPP3CC/RAB31/RAB4A/SFRP4/SNX17/SYT11",21
"GO:0015711","BP","GO:0015711","organic anion transport","34/754","433/18614",0.000188663244920862,0.0268067225600849,0.0246424181097355,"ABCC3/ADORA1/ATP1A2/CLN8/CROT/GFAP/GIPC1/GJA1/IRS2/MFSD2A/NTRK2/PLA2G5/PLIN2/PMP2/PRAF2/SERINC3/SFXN3/SLC1A3/SLC25A11/SLC25A18/SLC25A23/SLC25A6/SLC27A1/SLC27A5/SLC2A1/SLC2A10/SLC35A2/SLC35B3/SLC38A6/SLC3A2/SLC4A4/SLC6A9/SLC7A11/SLCO1C1",34
"GO:0010232","BP","GO:0010232","vascular transport","12/754","87/18614",0.000195091295155358,0.0268067225600849,0.0246424181097355,"ABCC3/ATP1A2/LRP1/MFSD2A/SLC1A3/SLC22A5/SLC27A1/SLC2A1/SLC2A10/SLC4A4/SLC6A9/SLCO1C1",12
"GO:0150104","BP","GO:0150104","transport across blood-brain barrier","12/754","87/18614",0.000195091295155358,0.0268067225600849,0.0246424181097355,"ABCC3/ATP1A2/LRP1/MFSD2A/SLC1A3/SLC22A5/SLC27A1/SLC2A1/SLC2A10/SLC4A4/SLC6A9/SLCO1C1",12
"GO:0016197","BP","GO:0016197","endosomal transport","23/754","248/18614",0.000198279889833855,0.0268067225600849,0.0246424181097355,"ARF6/ARFRP1/ATP6AP1/CCDC22/DCLK1/EHD2/NDRG4/RAB10/RAB13/RAB8A/SNX17/SNX18/SNX3/SNX5/SNX7/SNX9/SQSTM1/UBAP1/VAMP3/VPS16/VPS36/VPS37C/VTI1B",23
"GO:0022411","BP","GO:0022411","cellular component disassembly","37/754","488/18614",0.000201390606035156,0.0268067225600849,0.0246424181097355,"ARF6/CALM1/CST3/CX3CL1/DDRGK1/DEDD2/DNASE2/DSTN/EIF5A/FLOT1/GABARAPL1/GRWD1/GSN/JMJD4/LIX1/LRP1/MID1IP1/MUL1/NAPA/NEDD9/NEK6/NES/OPTN/PHF23/PLIN2/PLIN3/PNPLA2/SH3GL1/SNX7/SQSTM1/STMN3/TBC1D25/TSPO/UBA5/VPS16/WDR1/WIPI1",37
"GO:1904375","BP","GO:1904375","regulation of protein localization to cell periphery","15/754","128/18614",0.00021205554880037,0.0274835152063638,0.0252645682933627,"ARF6/BCL2L1/EGFR/GPC4/LGALS3/LRP1/LYPLA1/PGRMC1/PRNP/RER1/SQSTM1/STX4/STX7/TMBIM1/VTI1B",15
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","21/754","218/18614",0.00022048790898279,0.0278436654292369,0.0255956409321182,"BRMS1/CITED2/DNM2/FERMT2/FNTA/FUT8/GIPC1/HSPA5/HTRA1/ID1/LOX/NPNT/PXN/SLC2A10/SMAD1/SPRY1/SPRY2/STK11/TGFB1I1/TWSG1/ZYX",21
"GO:0006658","BP","GO:0006658","phosphatidylserine metabolic process","6/754","23/18614",0.000241894592735186,0.0287004372972757,0.0263832392873273,"ABHD12/MBOAT2/MFSD2A/PLSCR1/SERINC1/SLC27A1",6
"GO:0010866","BP","GO:0010866","regulation of triglyceride biosynthetic process","6/754","23/18614",0.000241894592735186,0.0287004372972757,0.0263832392873273,"CNEP1R1/LDLR/MFSD2A/NR1H2/RGN/SLC27A1",6
"GO:0010823","BP","GO:0010823","negative regulation of mitochondrion organization","9/754","53/18614",0.000250350770229158,0.0287004372972757,0.0263832392873273,"BCL2L1/CLU/GPX1/LMNA/MUL1/OMA1/PPIF/SLC25A6/TSPO",9
"GO:0071346","BP","GO:0071346","cellular response to type II interferon","14/754","116/18614",0.000250582498230021,0.0287004372972757,0.0263832392873273,"CD58/CDC42EP4/CX3CL1/DAPK3/GSN/IFNGR2/NR1H2/RPL13A/SIRPA/STX4/TYK2/VAMP3/VIM/ZYX",14
"GO:0022406","BP","GO:0022406","membrane docking","12/754","90/18614",0.000269733434483289,0.0301917537461408,0.0277541507586752,"CALM1/MSN/NDRG4/RAB13/RAB8A/SNX3/STX4/STX7/SYTL2/VAMP3/VAPB/VTI1B",12
"GO:0044242","BP","GO:0044242","cellular lipid catabolic process","21/754","222/18614",0.000282823771046173,0.0309534904978311,0.0284543868834991,"ABHD12/ACAA1/ASAH1/CRAT/CROT/GALC/GM2A/HSD17B10/ILVBL/IRS2/LDLR/LPL/MFSD2A/MGLL/NEU1/PLA2G4C/PLA2G5/PLD2/PNPLA2/PRDX6/SIRT2",21
"GO:0006865","BP","GO:0006865","amino acid transport","16/754","147/18614",0.000311242281685311,0.0333232225500034,0.0306327929869227,"ADORA1/ATP1A2/CLN8/GFAP/GIPC1/GJA1/NTRK2/PRAF2/SERINC3/SFXN3/SLC1A3/SLC25A18/SLC38A6/SLC3A2/SLC6A9/SLC7A11",16
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","8/754","44/18614",0.000339164529309886,0.0355401129117274,0.0326706974369948,"BCL2L1/BFAR/CLU/DDRGK1/DNAJB9/HSPA5/NR1H2/SGTA",8
"GO:0043122","BP","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","23/754","258/18614",0.000351232983747735,0.0360379676032832,0.0331283566469081,"CARD16/CCDC22/CX3CL1/GJA1/IRF3/JMJD8/LPAR1/MUL1/NDFIP1/NDFIP2/NEK6/NFKBIB/OPTN/PIM2/RHOC/RIPK2/S100A13/SLC44A2/SQSTM1/TNFRSF1A/TNIP2/TRADD/WLS",23
"GO:0006835","BP","GO:0006835","dicarboxylic acid transport","12/754","94/18614",0.000405882033546635,0.0407952860248404,0.037501581660238,"ADORA1/ATP1A2/CLN8/GFAP/GIPC1/GJA1/NTRK2/PRAF2/SLC1A3/SLC25A11/SLC25A18/SLC7A11",12
"GO:0006577","BP","GO:0006577","amino-acid betaine metabolic process","5/754","17/18614",0.000443440643650747,0.0436789033995986,0.0401523833335129,"BBOX1/CHDH/CRAT/CROT/POR",5
"GO:0015911","BP","GO:0015911","long-chain fatty acid import across plasma membrane","4/754","10/18614",0.000461235919898007,0.0445409197156408,0.0409448027137529,"IRS2/SLC27A1/SLC27A5/SLC2A1",4
"GO:0062197","BP","GO:0062197","cellular response to chemical stress","28/754","349/18614",0.000481920214164774,0.0456434048992599,0.0419582761360869,"AXL/BRF2/CAT/EGFR/EIF2S1/EPAS1/FUT8/GPR37/GPX1/KEAP1/MPV17L2/P4HB/PDK2/PPIF/PXN/PYCR1/PYCR2/PYROXD1/SERPINB6/SIGMAR1/SIRPA/SIRT2/SLC25A23/SLC2A1/SLC7A11/STAU1/STX4/TSPO",28
"GO:0005925","CC","GO:0005925","focal adhesion","50/782","422/19518",6.83987749234856e-12,3.79613200825345e-09,2.92314764409844e-09,"ACTN1/ACTN4/AIF1L/AKAP12/ANXA5/ARF6/B2M/CALR/CAP1/CAPN2/CAT/CD151/CD44/CD59/CDC42EP1/CNN3/CSRP2/CTNNA1/CYFIP1/DLC1/DNM2/EFNB2/EGFR/FAM107A/FERMT2/FHL3/FLOT1/GJA1/GSN/HSPA5/HSPA9/IQGAP1/LAP3/LRP1/MSN/NEDD9/P4HB/PTPRA/PVR/PXN/RAB10/REXO2/RPL13A/TGFB1I1/TNS3/TPM4/TRIP6/VIM/ZFYVE21/ZYX",50
"GO:0030055","CC","GO:0030055","cell-substrate junction","50/782","432/19518",1.62280700457973e-11,4.50328943770875e-09,3.46768233610195e-09,"ACTN1/ACTN4/AIF1L/AKAP12/ANXA5/ARF6/B2M/CALR/CAP1/CAPN2/CAT/CD151/CD44/CD59/CDC42EP1/CNN3/CSRP2/CTNNA1/CYFIP1/DLC1/DNM2/EFNB2/EGFR/FAM107A/FERMT2/FHL3/FLOT1/GJA1/GSN/HSPA5/HSPA9/IQGAP1/LAP3/LRP1/MSN/NEDD9/P4HB/PTPRA/PVR/PXN/RAB10/REXO2/RPL13A/TGFB1I1/TNS3/TPM4/TRIP6/VIM/ZFYVE21/ZYX",50
"GO:0030139","CC","GO:0030139","endocytic vesicle","39/782","347/19518",6.61249691624016e-09,1.22331192950443e-06,9.41990788769651e-07,"AP2A1/ARF6/B2M/CALR/CAMK2B/CAMK2D/CDC42EP4/CLTB/DNM2/EGFR/EHD2/GSN/HBEGF/HLA-A/HLA-B/HLA-C/LAMP1/LDLR/LMBRD1/LPAR1/LRP1/M6PR/PLA2G5/RAB10/RAB13/RAB31/RAB34/RAB5A/RAB8A/RIN1/SNX3/SPARC/STX4/STX7/SYT11/VAMP3/VIM/WLS/ZYX",39
"GO:0030135","CC","GO:0030135","coated vesicle","36/782","312/19518",1.27251127424063e-08,1.76560939300887e-06,1.35957783510972e-06,"AP1M1/AP2A1/ATP6AP1/ATP6AP2/B2M/CD59/CLTB/DNM2/EGFR/ERGIC3/HBEGF/HLA-A/HLA-B/HLA-C/KDELR1/KDELR2/LDLR/LMBRD1/M6PR/PEF1/RAB13/RAB5A/RAB8A/SEC23B/SNX18/SNX3/SNX9/SYT11/TMED1/TMED10/TMED7/TMED9/VAMP3/VPS16/VTI1B/WIPI1",36
"GO:0030133","CC","GO:0030133","transport vesicle","41/782","425/19518",2.01406271569169e-07,1.91572371081675e-05,1.47517084227899e-05,"AP1M1/AP2A1/ATP6AP1/ATP6AP2/B2M/BCL2L1/CD59/CLTB/GIPC1/HLA-A/HLA-B/HLA-C/KDELR1/KDELR2/LAMP1/M6PR/PAM/PEF1/PLIN3/RAB10/RAB13/RAB5A/RAB8A/RABAC1/SEC23B/SLC6A9/SSPN/STX7/SURF4/SYNGR2/SYPL1/SYT11/SYTL2/TMED10/TMED7/TMED9/VAMP3/VTI1B/YIPF1/YIPF2/YIPF3",41
"GO:0045335","CC","GO:0045335","phagocytic vesicle","21/782","141/19518",2.07105266034243e-07,1.91572371081675e-05,1.47517084227899e-05,"B2M/CALR/CDC42EP4/DNM2/GSN/HLA-A/HLA-B/HLA-C/LAMP1/PLA2G5/RAB10/RAB31/RAB34/RAB5A/RAB8A/SNX3/STX4/SYT11/VAMP3/VIM/ZYX",21
"GO:0031983","CC","GO:0031983","vesicle lumen","34/782","327/19518",3.98121306018754e-07,3.15653321200584e-05,2.43063534200924e-05,"ACAA1/ACTN1/ACTN4/ACTR10/ACTR1B/ALDOA/ANXA2/B2M/C6orf120/CAP1/CAT/CHI3L1/CLU/CYFIP1/DPP7/EEF2/EGFR/FAM3C/FUCA2/GM2A/GPI/GSN/HEBP2/IMPDH2/NEU1/NPC2/PDXK/PFKL/PRDX6/S100A11/SERPING1/SPARC/TUBB4B/VTI1B",34
"GO:0055038","CC","GO:0055038","recycling endosome membrane","17/782","102/19518",5.85500842774975e-07,4.06191209675139e-05,3.12780713377158e-05,"ARF6/B2M/EHD2/HLA-A/HLA-B/HLA-C/OPTN/PDLIM4/RAB10/RAB13/RAB4A/RAB8A/SCAMP4/SNX18/SYT11/VAMP3/VTI1B",17
"GO:0034774","CC","GO:0034774","secretory granule lumen","33/782","322/19518",8.16331644897676e-07,5.03404514353567e-05,3.87638184594686e-05,"ACAA1/ACTN1/ACTN4/ACTR10/ACTR1B/ALDOA/ANXA2/B2M/C6orf120/CAP1/CAT/CHI3L1/CLU/CYFIP1/DPP7/EEF2/FAM3C/FUCA2/GM2A/GPI/GSN/HEBP2/IMPDH2/NEU1/NPC2/PDXK/PFKL/PRDX6/S100A11/SERPING1/SPARC/TUBB4B/VTI1B",33
"GO:0060205","CC","GO:0060205","cytoplasmic vesicle lumen","33/782","325/19518",1.00525028498133e-06,5.07285320498282e-05,3.90626534134286e-05,"ACAA1/ACTN1/ACTN4/ACTR10/ACTR1B/ALDOA/ANXA2/B2M/C6orf120/CAP1/CAT/CHI3L1/CLU/CYFIP1/DPP7/EEF2/FAM3C/FUCA2/GM2A/GPI/GSN/HEBP2/IMPDH2/NEU1/NPC2/PDXK/PFKL/PRDX6/S100A11/SERPING1/SPARC/TUBB4B/VTI1B",33
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton","14/782","73/19518",1.00543036495155e-06,5.07285320498282e-05,3.90626534134286e-05,"ACTN1/ACTN4/CAP1/CAPN2/DLC1/DSTN/FLOT1/GSN/IQGAP1/LANCL2/MYADM/SLC2A1/SNX9/WDR1",14
"GO:0005793","CC","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","19/782","132/19518",1.3280207109831e-06,6.14209578829685e-05,4.72961761981702e-05,"ATP6AP1/CALR/CD59/CLN8/ERGIC3/GORASP1/HSPA5/KDELR1/LRPAP1/MGAT1/NUCB1/P4HB/PDIA6/RER1/SURF4/TMED1/TMED10/TMED7/TMED9",19
"GO:0030662","CC","GO:0030662","coated vesicle membrane","24/782","202/19518",2.00312132259801e-06,8.02160577725124e-05,6.17690269428925e-05,"AP1M1/AP2A1/ATP6AP1/ATP6AP2/B2M/CD59/CLTB/EGFR/HBEGF/HLA-A/HLA-B/HLA-C/KDELR1/KDELR2/LDLR/M6PR/PEF1/RAB5A/SEC23B/SYT11/TMED10/TMED7/VAMP3/VTI1B",24
"GO:0042470","CC","GO:0042470","melanosome","17/782","112/19518",2.25535938658257e-06,8.02160577725124e-05,6.17690269428925e-05,"AHCY/ANXA2/ATP1A1/CALU/CANX/FLOT1/HSPA5/LAMP1/P4HB/PDIA6/RAB5A/SLC2A1/SLC3A2/STOM/SYPL1/SYTL2/TMED10",17
"GO:0048770","CC","GO:0048770","pigment granule","17/782","112/19518",2.25535938658257e-06,8.02160577725124e-05,6.17690269428925e-05,"AHCY/ANXA2/ATP1A1/CALU/CANX/FLOT1/HSPA5/LAMP1/P4HB/PDIA6/RAB5A/SLC2A1/SLC3A2/STOM/SYPL1/SYTL2/TMED10",17
"GO:0030670","CC","GO:0030670","phagocytic vesicle membrane","14/782","78/19518",2.31253499884721e-06,8.02160577725124e-05,6.17690269428925e-05,"B2M/CALR/DNM2/HLA-A/HLA-B/HLA-C/LAMP1/RAB10/RAB31/RAB34/RAB5A/RAB8A/STX4/VAMP3",14
"GO:0030863","CC","GO:0030863","cortical cytoskeleton","16/782","104/19518",3.72153536881465e-06,0.000117570761964963,9.05333890142722e-05,"ACTN1/ACTN4/CAP1/CAPN2/DLC1/DSTN/FLOT1/GSN/IQGAP1/LANCL2/MPP1/MYADM/SLC2A1/SNX9/TPM4/WDR1",16
"GO:0098791","CC","GO:0098791","Golgi apparatus subcompartment","35/782","378/19518",3.96668734869219e-06,0.000117570761964963,9.05333890142722e-05,"AP1M1/ARFRP1/B3GALT6/B4GALT7/CHPF/CLTB/COG6/DNM2/FUT8/GOLGA7/HLA-A/M6PR/MGAT2/NECAB3/OPTN/PAM/PCSK5/PLOD3/RAB10/RAB13/RAB31/RAB34/RAB8A/RGS20/SCAMP4/SNX9/STX4/SYT11/TMBIM4/TMEM115/VAMP3/WIPI1/WLS/YIPF1/YIPF2",35
"GO:0030666","CC","GO:0030666","endocytic vesicle membrane","23/782","196/19518",4.02494500420594e-06,0.000117570761964963,9.05333890142722e-05,"AP2A1/B2M/CALR/CAMK2B/CAMK2D/DNM2/EGFR/HBEGF/HLA-A/HLA-B/HLA-C/LAMP1/LDLR/LRP1/M6PR/RAB10/RAB31/RAB34/RAB5A/RAB8A/STX4/VAMP3/WLS",23
"GO:0031901","CC","GO:0031901","early endosome membrane","22/782","187/19518",6.22321400626203e-06,0.000172694188673771,0.000132980257186441,"ARC/ARF6/B2M/EGFR/HLA-A/HLA-B/HLA-C/NTRK2/PDLIM4/PLD3/RAB31/RAB4A/RAB5A/SH3GL1/SNX21/SNX3/SNX5/SNX7/STX7/VAMP3/VTI1B/WLS",22
