"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus",16,0.81940877467306,1.70201080020263,0.00010120433154539,0.00690782292754857,0.00603968433581015,198,"tags=38%, list=4%, signal=36%","ZFP36/ZFP36L2/EEF1A1/FOS/ZFP36L1/EGFR"
"GO:0044391","CC","GO:0044391","ribosomal subunit",149,0.725283441240398,1.6980166711653,9.99900009999e-05,0.00690782292754857,0.00603968433581015,781,"tags=59%, list=16%, signal=51%","RPS4Y1/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/RPL10/RPS6/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/RPL27/RPL19/RPL4/RPS3A/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPS8/RPS21/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/RPL37A/RPL23/RPS13/RPL29/RPS17/RPL8/RPS10/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/RPS15A/RPS29/RPL22/MRPL54/RPS18/RPL38/NPM1/MRPL34/RPL35A/RPS3/RPLP2/RPL34/RPS20/RPS7/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/RPL35/RPS25/MRPS18A/MRPL36/RPL36AL"
"GO:0015935","CC","GO:0015935","small ribosomal subunit",60,0.741134651454883,1.67828459626681,9.99900009999e-05,0.00690782292754857,0.00603968433581015,769,"tags=63%, list=16%, signal=54%","RPS4Y1/RPS16/RPS28/RPS2/UBA52/RPS27A/RPS15/RPS6/RPS14/RPS5/RPS23/RPS19/RPS9/RPS27/RPS3A/RPSA/RPS8/RPS21/RPS12/MRPS12/RPS27L/RPS13/RPS17/RPS10/RPS4X/RPS24/RPS15A/RPS29/RPS18/NPM1/RPS3/RPS20/RPS7/MRPS21/RPS11/FAU/RPS25/MRPS18A"
"GO:0005840","CC","GO:0005840","ribosome",166,0.70626367525651,1.65901471497687,9.99900009999e-05,0.00690782292754857,0.00603968433581015,781,"tags=55%, list=16%, signal=48%","RPS4Y1/EEF1A1/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/RPL10/RPS6/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/RPL27/RPL19/RPL4/RPS3A/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPS8/RPS21/BTF3/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/RPL37A/RPL23/RPS13/RPL29/RPS17/RPL8/RPS10/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/RPS15A/RPS29/RPL22/MRPL54/RPS18/RPL38/NPM1/MRPL34/RPL35A/RPS3/RPLP2/RPL34/MT3/RPS20/RPS7/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/RPL35/RPS25/MRPS18A/MRPL36/RPL36AL"
"GO:0015934","CC","GO:0015934","large ribosomal subunit",92,0.709923164852545,1.63629173312104,9.99900009999e-05,0.00690782292754857,0.00603968433581015,781,"tags=58%, list=16%, signal=49%","RPL18A/UBA52/GADD45GIP1/RPL28/RPL21/RPL36/RPL13A/RPL10/RPL13/RPL7/RPL7A/RPL41/RPL27/RPL19/RPL4/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPL11/RPL26/RPL18/RPL37A/RPL23/RPL29/RPL8/RPL32/MRPL4/RPL12/RPL30/RPL39/RPL22/MRPL54/RPL38/NPM1/MRPL34/RPL35A/RPLP2/RPL34/MRPL13/RPL31/RPL24/MRPL57/MRPL51/RPL35/MRPS18A/MRPL36/RPL36AL"
"GO:0005925","CC","GO:0005925","focal adhesion",176,0.677270268290299,1.59353756809832,9.99900009999e-05,0.00690782292754857,0.00603968433581015,994,"tags=52%, list=20%, signal=43%","VIM/CALR/RPS16/RPS2/CAV1/HSPA8/RPS15/RPL13A/CNN3/YWHAB/HSPA1A/BSG/RPS14/RPS5/RPS19/RPS9/RPL7/RPL7A/HSP90B1/RPL27/RPL19/RPL4/CD59/RPS3A/CD151/RPL6/RPLP0/RPL5/RPLP1/TRIP6/SDCBP/RPL9/EGFR/GJA1/PPIA/RPL3/ACTG1/RPL10A/RPS8/PPIB/RPL18/CAP1/RPL37A/RPL23/RPS13/RPS17/PTPRA/RPL8/RPS10/RPS4X/GNB2/PDIA3/CD9/RPL12/RHOA/RPL30/RPS29/RPL22/RPS18/ZYX/ANXA1/ACTN4/MAP2K2/RPL38/NPM1/YWHAE/YWHAQ/RPS3/RPLP2/PFN1/REXO2/HSPA5/RPS7/RPL31/TGFB1I1/RPS11/CSRP2/CD99/ACTN1/RAC1/RHOB/LAP3/FLOT1/IQGAP1/B2M/FERMT2/ARPC2/RDX/FAM107A/ARPC3/ADGRE5/MAPRE1"
"GO:0030055","CC","GO:0030055","cell-substrate junction",177,0.676481899377799,1.59197083944623,9.99900009999e-05,0.00690782292754857,0.00603968433581015,994,"tags=52%, list=20%, signal=43%","VIM/CALR/RPS16/RPS2/CAV1/HSPA8/RPS15/RPL13A/CNN3/YWHAB/HSPA1A/BSG/RPS14/RPS5/RPS19/RPS9/RPL7/RPL7A/HSP90B1/RPL27/RPL19/RPL4/CD59/RPS3A/CD151/RPL6/RPLP0/RPL5/RPLP1/TRIP6/SDCBP/RPL9/EGFR/GJA1/PPIA/RPL3/ACTG1/RPL10A/RPS8/PPIB/RPL18/CAP1/RPL37A/RPL23/RPS13/RPS17/PTPRA/RPL8/RPS10/RPS4X/GNB2/PDIA3/CD9/RPL12/RHOA/RPL30/RPS29/RPL22/RPS18/ZYX/ANXA1/ACTN4/MAP2K2/RPL38/NPM1/YWHAE/YWHAQ/RPS3/RPLP2/PFN1/REXO2/HSPA5/RPS7/RPL31/TGFB1I1/RPS11/CSRP2/CD99/ACTN1/RAC1/RHOB/LAP3/FLOT1/IQGAP1/B2M/FERMT2/ARPC2/RDX/FAM107A/ARPC3/ADGRE5/MAPRE1"
"GO:0005198","MF","GO:0005198","structural molecule activity",226,0.66254228681743,1.56923859183231,9.99900009999e-05,0.00690782292754857,0.00603968433581015,966,"tags=53%, list=20%, signal=45%","RPS4Y1/VIM/CHI3L1/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/RPL28/RPL21/RPL36/RPS15/COPE/RPL13A/RPL10/RPS6/TUBB2A/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/MYL6/RPL27/RPL19/RPL4/RPS3A/MYBPC1/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/TUBB2B/KRT10/RPL9/RPL23A/RPL3/ACTG1/RPL10A/RPS8/RPS21/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/RPL37A/TUBA1A/RPL23/RPS13/RPL29/RPS17/TUBB4B/RPL8/RPS10/GFAP/RPL32/RPS4X/FBLN5/MRPL4/RPS24/RPL12/RPL30/RPL39/RPS15A/RPS29/RPL22/MGP/MRPL54/MATN2/RPS18/SPARC/LMNA/RPL38/MYL9/MRPL34/RPL35A/RPS3/RPLP2/RPL34/TPM2/RPS20/RPS7/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/CSRP2/MRPL51/ACTN1/RPL35/RPS25/MRPS18A/MRPL36/RPL36AL/VWA1/HSPB6/BGN/RPL14/ELN/NDUFA7/TUBB6/MRPL3/CLTA/TUBA1C/EFEMP2/ARPC2/ARPC3"
"GO:0042274","BP","GO:0042274","ribosomal small subunit biogenesis",63,0.68929249816053,1.5641320154688,9.99900009999e-05,0.00690782292754857,0.00603968433581015,502,"tags=38%, list=10%, signal=35%","RPS16/RPS28/RPS15/RPS6/RPS14/RPS5/RPS23/RPS19/RPS9/RPS27/RPS3A/RPSA/RPS8/RPS21/RPS12/RPS27L/FBL/RPS13/RPS17/RPS4X/RPS24/RPS15A/RPL38/NPM1"
"GO:0030684","CC","GO:0030684","preribosome",62,0.678998626674104,1.53992288290172,9.99900009999e-05,0.00690782292754857,0.00603968433581015,395,"tags=32%, list=8%, signal=30%","RPS16/RPS28/RPS27A/RPS6/RPS14/RPS5/RPS23/RPS19/RPS9/RPS27/RPS3A/RPS8/RPS12/FBL/RPS13/RPS17/RPS4X/RPS24/EIF6/RPS15A"
"GO:0006412","BP","GO:0006412","translation",328,0.640142587163931,1.52847028505367,9.99900009999e-05,0.00690782292754857,0.00603968433581015,909,"tags=41%, list=19%, signal=35%","ZFP36/RPS4Y1/VIM/ZFP36L2/EEF1A1/CALR/EEF2/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/ZFP36L1/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/CIRBP/RPL10/RPS6/EIF3K/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/RPL27/GAPDH/RPL19/RPL4/EIF1/PKM/RPS3A/YBX1/EIF3G/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPS8/RPS21/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/EIF1AY/RPL37A/RBM3/RPL23/RPS13/RPL29/EIF5/LSM14A/RPS17/RPL8/RPS10/DHPS/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/EIF6/RPS15A/RPS29/RPL22/TUFM/MRPL54/RPS18/FARSA/PPP1R15A/RPL38/NPM1/MRPL34/RPL35A/MTIF3/DALRD3/RPS3/RPLP2/RPL34/EIF2S2/POLR2G/EIF4H/EIF3I/RPS20/RPS7/EEF1D/RGS2/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/PPP1CA/RPL35/RPS25/APLP1/RWDD1/MRPS18A/EEF1B2/MRPL36/RPL36AL/EEF1E1/CNBP/DAPK3/RPL14/EIF3H/MTPN/NDUFA7/TMED2/ZNF385A/MRPL3"
"GO:0070161","CC","GO:0070161","anchoring junction",241,0.642797614632718,1.52486824901716,9.99900009999e-05,0.00690782292754857,0.00603968433581015,975,"tags=46%, list=20%, signal=39%","VIM/CALR/RPS16/RPS2/CAV1/HSPA8/RPS15/RPL13A/CNN3/YWHAB/HSPA1A/BSG/RPS14/RPS5/RPS19/RPS9/RPL7/RPL7A/HSP90B1/RPL27/PMP22/RPL19/RPL4/CD59/RPS3A/NDRG1/CD151/PDLIM2/RPL6/RPLP0/RPL5/RPLP1/TRIP6/SDCBP/PDLIM4/RPL9/EGFR/GJA1/PPIA/RPL3/ACTG1/RPL10A/RPS8/PPIB/RPL18/CAP1/RPL37A/RPL23/RPS13/OCEL1/RPS17/PTPRA/RPL8/RPS10/RPS4X/GNB2/ANXA2/PDIA3/CD9/RPL12/RHOA/RPL30/RTN4/RPS29/RPL22/S100A11/RPS18/RAB13/ZYX/ANXA1/ACTN4/PERP/MAP2K2/RPL38/NPM1/YWHAE/YWHAQ/SIRT2/RPS3/RPLP2/PFN1/REXO2/HSPA5/RPS7/VAMP5/MYADM/RPL31/TGFB1I1/RPS11/CSRP2/CD99/SH3GL1/ACTN1/PPP1CA/VAPA/RAC1/RHOB/LAP3/PARK7/FLOT1/IQGAP1/B2M/JAM2/FERMT2/PLPP3/ARPC2/RDX/FAM107A/ARPC3/WDR1/ADGRE5"
"GO:0004857","MF","GO:0004857","enzyme inhibitor activity",82,0.663567210662859,1.5236930071703,9.99900009999e-05,0.00690782292754857,0.00603968433581015,1052,"tags=51%, list=22%, signal=41%","PRNP/CST3/LTF/SOCS3/OAZ1/RPS15/YWHAB/SCG5/GAPDH/SERPINB6/LGALS3/RPL5/PSMF1/RPL11/PTN/RPL23/PKIG/CSTB/AGT/ANXA2/SPRY2/CIB1/ANXA1/NPM1/ANGPTL4/PI16/SLPI/SERPING1/RPS20/RPS7/RGS2/ANXA4/TMBIM6/PEBP1/PPP1R11/IQGAP1/TIMP1/TRIB1/OAZ2/PROS1/CDKN1A/RPL37"
"GO:0140678","MF","GO:0140678","molecular function inhibitor activity",111,0.655798938818518,1.52210808652514,9.99900009999e-05,0.00690782292754857,0.00603968433581015,1076,"tags=50%, list=22%, signal=40%","PRNP/CST3/LTF/SOCS3/DNAJB1/OAZ1/ID1/CAV1/RPS15/ID4/CALM1/YWHAB/HSPA1A/SCG5/GAPDH/SERPINB6/LGALS3/PHPT1/RPL5/ID3/PSMF1/RPL11/ID2/PTN/FKBP1A/RPL23/PKIG/CSTB/AGT/ANXA2/SPRY2/CIB1/ANXA1/NPM1/ANGPTL4/PI16/SLPI/SERPING1/RPS20/RPS7/RGS2/ANXA4/LRPAP1/TMBIM6/PEBP1/PPP1R11/SPOP/IQGAP1/TIMP1/TRIB1/OAZ2/PROS1/CDKN1A/RPL37/BEX4"
"GO:0043043","BP","GO:0043043","peptide biosynthetic process",336,0.635612390519374,1.51810658811862,9.99900009999e-05,0.00690782292754857,0.00603968433581015,909,"tags=40%, list=19%, signal=35%","ZFP36/RPS4Y1/VIM/ZFP36L2/EEF1A1/CALR/EEF2/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/ZFP36L1/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/CIRBP/RPL10/RPS6/EIF3K/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/RPL27/GAPDH/RPL19/RPL4/EIF1/PKM/RPS3A/YBX1/EIF3G/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPS8/RPS21/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/EIF1AY/RPL37A/RBM3/RPL23/RPS13/RPL29/EIF5/LSM14A/RPS17/RPL8/RPS10/DHPS/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/EIF6/RPS15A/RPS29/RPL22/TUFM/MRPL54/RPS18/FARSA/PPP1R15A/RPL38/NPM1/MRPL34/RPL35A/MTIF3/DALRD3/RPS3/RPLP2/RPL34/EIF2S2/POLR2G/EIF4H/EIF3I/RPS20/RPS7/EEF1D/RGS2/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/PPP1CA/RPL35/RPS25/APLP1/RWDD1/MRPS18A/EEF1B2/MRPL36/RPL36AL/EEF1E1/CNBP/DAPK3/RPL14/EIF3H/MTPN/NDUFA7/TMED2/ZNF385A/MRPL3"
"GO:0006518","BP","GO:0006518","peptide metabolic process",381,0.627684001782843,1.50249245385765,9.99900009999e-05,0.00690782292754857,0.00603968433581015,787,"tags=36%, list=16%, signal=33%","PRNP/ZFP36/RPS4Y1/VIM/ZFP36L2/EEF1A1/PSENEN/CALR/EEF2/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/ZFP36L1/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/CIRBP/RPL10/RPS6/SCG5/EIF3K/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/LANCL2/RPL7A/RPS27/RPL41/RPL27/GAPDH/CLU/RPL19/RPL4/EIF1/PKM/RPS3A/YBX1/EIF3G/RPSA/RPL6/RPLP0/RPL5/RPL15/RPLP1/RPL9/RPL23A/RPL3/RPL10A/RPS8/RPS21/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/EIF1AY/PIN1/RPL37A/RBM3/RPL23/RPS13/RPL29/HM13/EIF5/SEC11C/LSM14A/RPS17/RPL8/RPS10/DHPS/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/EIF6/SPCS1/RTN4/RPS15A/RPS29/RPL22/SPCS2/TUFM/MRPL54/RPS18/SEC11A/FARSA/PPP1R15A/RPL38/TMED10/NPM1/MRPL34/RPL35A/MTIF3/DALRD3/RPS3/RPLP2/RPL34/EIF2S2/POLR2G/EIF4H/EIF3I/RPS20/RPS7/APH1A/EEF1D/RGS2/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/PPP1CA/RPL35/RPS25/APLP1/RWDD1/MRPS18A/EEF1B2/MRPL36/RPL36AL/EEF1E1"
"GO:0042277","MF","GO:0042277","peptide binding",61,0.662546972638761,1.50142655062918,9.99900009999e-05,0.00690782292754857,0.00603968433581015,936,"tags=39%, list=19%, signal=32%","PRNP/ITM2B/CST3/CALR/CLU/HLA-C/KDELR1/PPIA/ITM2C/PPIB/HLA-B/PGRMC1/SRP14/GPR37/PFDN5/HLA-A/EDNRB/LRPAP1/PPIH/PPIC/TOMM20/B2M/KPNA3/CLTA"
"GO:0140694","BP","GO:0140694","non-membrane-bounded organelle assembly",106,0.645576505631038,1.49586600695086,9.99900009999e-05,0.00690782292754857,0.00603968433581015,704,"tags=35%, list=14%, signal=31%","RPS28/RPS15/CIRBP/RPL10/HSPA1A/RPS14/RPS5/RPS23/RPS19/RPS27/CETN2/CHMP2A/RPSA/RPL6/RPLP0/RPL5/NEK6/RPL23A/ACTG1/KIF9/RPL11/RPS27L/SBDS/EIF5/LSM14A/RHOA/EIF6/RPL38/CHMP4B/MYL9/NPM1/LSM4/RPS3/RPL24/CHMP2B/CSRP2/AUP1"
"GO:0098562","CC","GO:0098562","cytoplasmic side of membrane",62,0.653143672120602,1.48128559765661,9.99900009999e-05,0.00690782292754857,0.00603968433581015,974,"tags=48%, list=20%, signal=39%","EEF1A1/SOCS3/RPS28/S100A6/RPL27/KXD1/FKBP1A/HM13/GFAP/GNAI2/GNB2/RHOA/RPS29/AP2S1/MAP2K2/CHMP4B/GNG7/BLOC1S1/MIEN1/RGS2/BORCS7/GNAS/SNAPIN/SNX5/IQGAP1/BLOC1S2/PTP4A1/RAB5A/FERMT2/PLEKHA4"
"GO:0043604","BP","GO:0043604","amide biosynthetic process",380,0.616473545874208,1.47563418083443,9.99900009999e-05,0.00690782292754857,0.00603968433581015,856,"tags=36%, list=18%, signal=32%","ZFP36/RPS4Y1/VIM/ZFP36L2/EEF1A1/CALR/EEF2/RPL18A/RPS16/RPS28/RPS2/UBA52/RPS27A/ZFP36L1/GADD45GIP1/RPL28/RPL21/RPL36/RPS15/RPL13A/CIRBP/RPL10/RPS6/EIF3K/RPS14/RPS5/RPS23/RPS19/RPS9/RPL13/RPL7/RPL7A/RPS27/RPL41/RPL27/GAPDH/RPL19/RPL4/EIF1/PKM/RPS3A/YBX1/EIF3G/RPSA/RPL6/RPLP0/HSD17B12/RPL5/RPL15/RPLP1/RPL9/TECR/RPL23A/RPL3/RPL10A/RPS8/RPS21/PPT1/RPL11/RPS12/RPL26/RPL18/MRPS12/RPS27L/EIF1AY/RPL37A/RBM3/RPL23/RPS13/RPL29/EIF5/LSM14A/RPS17/RPL8/RPS10/DHPS/RPL32/RPS4X/MRPL4/RPS24/RPL12/RPL30/RPL39/EIF6/RPS15A/RPS29/RPL22/TUFM/MRPL54/RPS18/FARSA/PPP1R15A/RPL38/NPM1/PPCS/MRPL34/RPL35A/MTIF3/DALRD3/RPS3/RPLP2/RPL34/EIF2S2/POLR2G/EIF4H/EIF3I/PDHB/RPS20/RPS7/EEF1D/RGS2/MRPL13/RPL31/RPL24/MRPS21/MRPL57/RPS11/FAU/MRPL51/DEGS1/PPP1CA/VAPA/RPL35/CERS1/RPS25/APLP1/RWDD1/MRPS18A/EEF1B2/MRPL36/RPL36AL/EEF1E1/CNBP/DAPK3/RPL14/EIF3H/CERS4/MTPN"
"GO:0030312","CC","GO:0030312","external encapsulating structure",103,0.637128830004007,1.47481588483679,9.99900009999e-05,0.00690782292754857,0.00603968433581015,1347,"tags=62%, list=28%, signal=46%","CHI3L1/CALR/S100A10/S100A6/C6orf15/HSP90B1/CLU/PKM/CD151/SERPINB6/LGALS3/HSD17B12/F3/CTSF/CSTB/RARRES2/AGT/FBLN5/ANXA2/MGP/MATN2/SPARC/ANXA1/NCAN/BCAN/ANGPTL4/SLPI/LRRN3/SERPING1/SDC2/A1BG/PLSCR1/PLOD3/ANXA4/ENTPD2/TGFB1I1/BMP7/APLP1/CCDC80/VWA1/BGN/ELN/TIMP1/LGALS1/GDF15/EFEMP2/ECM2/LRRC3B/COL5A3/COL9A3/CTSZ/TNFRSF11B/CTSL/ANXA5/PRELP/NDP/AEBP1/PTX3/HSP90AA1/TIMP4/MFAP1/FGF1/CTSH/EFEMP1"
